Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,1897.8674356979386,243.16917013974347,2141.036605837682,7707731.781015655,695409.0125030766,180000.0,0.0,106659.78783043935,6699491.832076943
 01/01  02:00:00,3097.9839266337935,356.7435650884691,3454.7274917222626,12437018.970200144,1104276.8343184888,180000.0,0.0,76150.4136874763,11050420.573588982
 01/01  03:00:00,404.3834288655401,253.7698269033871,658.1532557689272,2369351.720768138,733571.3768521935,180000.0,0.0,61018.74828592609,1368590.4470248222
 01/01  04:00:00,376.38688459800267,252.81431601223025,629.201200610233,2265124.3221968384,730131.537644029,180000.0,0.0,61018.74828592609,1267802.8876616876
 01/01  05:00:00,358.9053194659641,261.01787969660427,619.9231991625684,2231723.516985246,759664.3669077752,180000.0,0.0,61018.74828592609,1204869.2531863486
 01/01  06:00:00,359.6985381042476,267.8949002386356,627.5934383428831,2259336.3780343793,784421.6408590882,180000.0,0.0,61018.74828592609,1212845.282402577
 01/01  07:00:00,371.69340982491855,273.7941432071141,645.4875530320326,2323755.1909153173,805658.9155456107,180000.0,0.0,61018.74828592609,1257164.6966233053
 01/01  08:00:00,560.7652114105,277.210769611272,837.9759810217719,3016713.5316783786,817958.770600579,180000.0,0.0,183671.35320743476,1815739.5154230462
 01/01  09:00:00,4303.076561788251,326.19894384126843,4629.275505629519,16665391.82026627,994316.1978285664,180000.0,0.0,586813.3655723133,14885487.302431226
 01/01  10:00:00,1949.1677066554662,212.26360269201774,2161.431309347484,7781152.713650943,584148.969691264,180000.0,0.0,604036.3993626958,6397037.0802286025
 01/01  11:00:00,1049.978927258663,173.5208320368426,1223.4997592955056,4404599.1334638195,444674.99533263326,180000.0,0.0,586813.3655723133,3180594.1362694316
 01/01  12:00:00,2259.2460592643206,166.03696905083413,2425.2830283151548,8731018.901934557,507733.0885830029,90000.0,0.0,438572.25330509373,7686179.489849114
 01/01  13:00:00,3050.6059798949,142.67390158051478,3193.279881475415,11495807.573311493,513626.04568985314,0.0,0.0,303863.5247303174,10671490.746733448
 01/01  14:00:00,381.44456817062934,94.57014717981272,476.01471535044203,1713652.9752615914,340452.5298473258,0.0,0.0,61018.74828592609,1305923.3789836187
 01/01  15:00:00,381.44456817062934,80.67578681229193,462.12035498292124,1663633.2779385168,290432.83252425096,0.0,0.0,61018.74828592609,1305923.3789836187
 01/01  16:00:00,469.60252142881177,74.6604934818019,544.2630149106137,1959346.8536782088,268777.77653448685,0.0,0.0,184286.46155709127,1499455.359428754
 01/01  17:00:00,1259.1380833332278,62.36609611422413,1321.5041794474519,4757415.046010827,224517.94601120683,0.0,0.0,467482.3457389499,4054604.932010698
 01/01  18:00:00,2028.6646170785107,75.04589707500939,2103.7105141535203,7573357.850952672,135165.22947003378,135000.0,0.0,740590.4529864416,6541551.462009409
