Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,332380,-,-,-,35.13,-111.66,-7,2141,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,
2019,1,1,0,30,-11.8,1.24,0.055,0.62,0,0,0,0,4,-13.4,0,0,0,0,0.378,88,167.87,0.9500000000000001,0.8,779,0.30000000000000004,15,1.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,1,30,-12.200000000000001,1.21,0.054,0.62,0,0,0,0,4,-14.200000000000001,0,0,0,0,0.379,85.09,162.18,0.9400000000000001,0.8,780,0.2,21,1.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,2,30,-12.700000000000001,1.2,0.052000000000000005,0.62,0,0,0,0,4,-15,0,0,0,0,0.38,82.73,151.26,0.9400000000000001,0.8,780,0.2,25,1.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,3,30,-13.3,1.21,0.048,0.62,0,0,0,0,4,-15.8,0,0,0,0,0.381,81.52,139.22,0.9400000000000001,0.8,780,0.2,27,1.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,4,30,-13.8,1.23,0.043000000000000003,0.62,0,0,0,0,0,-16.400000000000002,0,0,0,0,0.383,80.7,126.97,0.9400000000000001,0.8,781,0.2,29,1.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,5,30,-14.3,1.25,0.04,0.62,0,0,0,0,0,-16.8,0,0,0,0,0.386,81.01,114.83,0.93,0.8,781,0.2,32,1.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,6,30,-14.700000000000001,1.28,0.037,0.62,0,0,0,0,0,-17.2,0,0,0,0,0.389,81.4,103.01,0.93,0.8,782,0.2,34,1.1,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,7,30,-14,1.3,0.036000000000000004,0.62,4,38,3,0,0,-17.5,4,38,0,3,0.39,74.92,91.74,0.93,0.8,783,0.2,36,1.2000000000000002,0.0000,0.0000,,,,,,,,,,,,,,,,
