Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,538.3674996996193,485.114851974108,1023.4823516737274,3684536.4660254186,1566413.4671067887,180000.0,0.0,80232.32718333328,1828315.4337631182
 01/01  02:00:00,476.272180333236,470.31973444020247,946.5919147734385,3407730.8931843787,1513151.0439847289,180000.0,0.0,65512.01591498619,1619492.5953124852
 01/01  03:00:00,466.63412720983786,477.28913569487713,943.923262904715,3398123.746456974,1538240.8885015575,180000.0,0.0,65512.01591498619,1584795.604068252
 01/01  04:00:00,456.99607408643965,482.2194117545202,939.2154858409599,3381175.749027455,1555989.8823162727,180000.0,0.0,65512.01591498619,1550098.6128240186
 01/01  05:00:00,455.9495406100563,567.875,1023.8245406100564,3685768.3461962026,1864350.0,180000.0,0.0,65512.01591498619,1546331.0923090386
 01/01  06:00:00,506.82629904607717,567.875,1074.7012990460773,3868924.676565878,1864350.0,180000.0,0.0,112524.18118191452,1688261.7170150375
 01/01  07:00:00,702.973848943529,567.875,1270.848848943529,4575055.856196703,1864350.0,180000.0,0.0,368339.3202507573,2139863.637488855
 01/01  08:00:00,740.3142778854159,567.875,1308.1892778854158,4709481.400387498,1864350.0,180000.0,0.0,381932.4004760328,2261339.0414102892
 01/01  09:00:00,704.9735875212509,567.875,1272.848587521251,4582254.915076503,1864350.0,180000.0,0.0,376296.2452606747,2140391.6512705702
 01/01  10:00:00,692.097882912195,559.5103693096046,1251.6082522217998,4505789.707998479,1834237.3295145764,180000.0,0.0,356735.4712779613,2116814.5884402674
 01/01  11:00:00,769.9334923089165,513.1915828421749,1283.125075151091,4619250.270543928,1667489.6982318293,180000.0,0.0,404477.0213374653,2353138.871944462
 01/01  12:00:00,759.9945797598031,504.759391208441,1264.7539709682442,4553114.295485679,1637133.8083503875,180000.0,0.0,336180.08166900807,2390156.3061275296
 01/01  13:00:00,727.1057059284294,484.5595456249662,1211.6652515533956,4361994.905592224,1564414.364249878,180000.0,0.0,379280.0921393937,2230585.1697319495
 01/01  14:00:00,687.980447603321,477.29192735649065,1165.2723749598115,4194980.549855322,1538250.938483366,180000.0,0.0,324907.7712382918,2144749.5006185775
