Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,538.3674996996193,247.15363915922535,785.5211388588447,2827876.099891841,709753.1009732112,180000.0,0.0,80232.32718333328,1828315.4337631182
 01/01  02:00:00,476.272180333236,239.34360573544728,715.6157860686833,2576216.8298472594,681636.98064761,180000.0,0.0,65512.01591498619,1619492.5953124852
 01/01  03:00:00,466.63412720983786,255.43211027970204,722.0662374895398,2599438.4549623434,739555.5970069274,180000.0,0.0,65512.01591498619,1584795.604068252
 01/01  04:00:00,456.99607408643965,271.94580502579345,728.941879112233,2624190.764804039,799004.8980928565,180000.0,0.0,65512.01591498619,1550098.6128240186
 01/01  05:00:00,455.9495406100563,372.05475121099596,828.0042918210522,2980815.4505557884,1159397.1043595853,180000.0,0.0,65512.01591498619,1546331.0923090386
 01/01  06:00:00,506.82629904607717,361.4179208341017,868.2442198801789,3125679.191568644,1121104.5150027662,180000.0,0.0,112524.18118191452,1688261.7170150375
 01/01  07:00:00,702.973848943529,353.3738584401408,1056.3477073836698,3802851.7465812108,1092145.8903845067,180000.0,0.0,368339.3202507573,2139863.637488855
 01/01  08:00:00,740.3142778854159,374.1975820344993,1114.5118599199152,4012242.6957116947,1167111.2953241975,180000.0,0.0,381932.4004760328,2261339.0414102892
 01/01  09:00:00,704.9735875212509,359.3949532100812,1064.3685407313321,3831726.7466327953,1113821.8315562923,180000.0,0.0,376296.2452606747,2140391.6512705702
 01/01  10:00:00,692.097882912195,345.7883924429106,1037.8862753551057,3736390.5912783807,1064838.2127944783,180000.0,0.0,356735.4712779613,2116814.5884402674
 01/01  11:00:00,769.9334923089165,314.50012023420845,1084.4336125431248,3903961.00515525,952200.4328431503,180000.0,0.0,404477.0213374653,2353138.871944462
 01/01  12:00:00,759.9945797598031,305.66750100449764,1065.6620807643008,3836383.4907514825,920403.0036161914,180000.0,0.0,336180.08166900807,2390156.3061275296
 01/01  13:00:00,727.1057059284294,281.2903688718817,1008.3960748003111,3630225.86928112,832645.327938774,180000.0,0.0,379280.0921393937,2230585.1697319495
 01/01  14:00:00,687.980447603321,257.9856152622619,945.9660628655829,3405477.826316098,748748.2149441427,180000.0,0.0,324907.7712382918,2144749.5006185775
 01/01  15:00:00,721.8146302065471,244.60710266669398,966.4217328732411,3479118.238343668,700585.5696000984,180000.0,0.0,382263.9390181127,2209196.390210371
 01/01  16:00:00,792.221479182715,227.76603982289845,1019.9875190056134,3671955.0684202085,639957.7433624344,180000.0,0.0,416743.94739442127,2427538.09819235
 01/01  17:00:00,960.6844649756005,229.43507938817362,1190.119544363774,4284430.359709587,645966.285797425,180000.0,0.0,655120.1591498619,2791128.0555998785
 01/01  18:00:00,1048.1131049999665,248.2385729827148,1296.3516779826814,4666866.040737653,713658.8627377732,180000.0,0.0,864652.517744352,2884765.881886602
 01/01  19:00:00,1393.09350432895,254.89238410460476,1647.985888433555,5932749.198360798,737612.5827765771,180000.0,0.0,1299631.0849531675,3684001.472791124
 01/01  20:00:00,1552.8796604619804,189.68536328302739,1742.565023745008,6273234.085482028,502867.30781889864,180000.0,0.0,1121594.8878562665,4426980.792672263
 01/01  21:00:00,1181.2382930491215,222.7223837144918,1403.9606767636133,5054258.436349007,621800.5813721705,180000.0,0.0,876587.9052592281,3317362.41372917
 01/01  22:00:00,985.6345027824,246.931989420839,1232.5664922032388,4437239.371931661,708955.1619150203,180000.0,0.0,664403.2383280989,2816372.276317265
 01/01  23:00:00,810.5873059602693,266.44935312441004,1077.0366590846793,3877331.9727048455,779217.6712478762,180000.0,0.0,449566.26306033036,2410040.5024082004
 01/01  24:00:00,600.3943026924148,280.0757799180766,880.4700826104915,3169692.2973977695,828272.8077050757,180000.0,0.0,118425.56723093658,2002488.7052389912
 01/02  01:00:00,522.8701000708627,286.97173649449445,809.8418365653572,2915430.6116352854,853098.2513801801,180000.0,0.0,70418.78633776856,1782338.335945159
 01/02  02:00:00,476.272180333236,291.3713695355816,767.6435498688177,2763516.7795277433,868936.9303280937,180000.0,0.0,65512.01591498619,1619492.5953124852
 01/02  03:00:00,466.63412720983786,295.6716744949577,762.3058017047956,2744300.886137264,884418.0281818479,180000.0,0.0,65512.01591498619,1584795.604068252
 01/02  04:00:00,456.99607408643965,300.6868006091962,757.6828746956359,2727658.3489042893,902472.4821931064,180000.0,0.0,65512.01591498619,1550098.6128240186
 01/02  05:00:00,487.58491558016374,385.6827240214546,873.2676396016183,3143763.502565826,1208457.8064772363,180000.0,0.0,66970.7855001377,1658759.6726162734
 01/02  06:00:00,493.005779257334,365.11924263086127,858.1250218881953,3089250.078797503,1134429.2734711007,180000.0,0.0,99130.02408188698,1651902.0028755895
 01/02  07:00:00,609.1767660485825,355.3086830991555,964.4854491477381,3472147.6169318566,1099111.2591569596,180000.0,0.0,267220.06491639104,1903313.394401414
 01/02  08:00:00,812.359394551118,360.2458177459994,1172.6052122971173,4221378.764269622,1116884.9438855976,180000.0,0.0,488024.73394159746,2414609.1279412527
 01/02  09:00:00,761.9142271764335,341.8839454851913,1103.798172661625,3973673.421581849,1050782.2037466886,180000.0,0.0,461501.6505752064,2260172.5487146964
 01/02  10:00:00,790.2403815664761,335.3396514287441,1125.5800329952203,4052088.118782793,1027222.7451434789,180000.0,0.0,327560.07957493095,2499302.9752987092
 01/02  11:00:00,5024.674855314417,321.9588012170017,5346.633656531419,19247881.163513105,979051.6843812059,180000.0,0.0,461501.6505752064,17613183.14952652
 01/02  12:00:00,838.9334863517228,311.335587111755,1150.269073463478,4140968.6644685203,940808.1136023182,180000.0,0.0,389889.3254859502,2620627.126041498
 01/02  13:00:00,774.3984276013347,271.232509810025,1045.6309374113596,3764271.3746808944,796437.0353160901,180000.0,0.0,379280.0921393937,2400838.967754408
 01/02  14:00:00,733.9101489121228,264.52782835392225,998.4379772660451,3594376.7181577627,772300.18207412,180000.0,0.0,376627.7838027546,2258376.4127658014
 01/02  15:00:00,626.993393681978,260.74968968967187,887.7430833716498,3195875.100137939,758698.8828828189,180000.0,0.0,250643.1378123965,1999460.7399276386
 01/02  16:00:00,619.304608249875,261.8691976763186,881.1738059261935,3172225.7013342967,762729.1116347471,180000.0,0.0,241360.05863415968,1980421.2515943872
 01/02  17:00:00,986.3818279525465,267.11134352044326,1253.4931714729896,4512575.417302763,781600.8366735957,180000.0,0.0,287112.37744118436,3251646.3440255616
 01/02  18:00:00,1112.9596580656469,270.7582519895061,1383.717910055153,4981384.47619855,794729.7071622218,180000.0,0.0,614672.4570161154,3368193.5336512867
 01/02  19:00:00,1066.4000918477382,278.39413744928606,1344.7942292970242,4841259.2254692875,822218.8948174297,180000.0,0.0,929634.0719920106,2877902.200819918
 01/02  20:00:00,991.8848675379883,207.7957120083502,1199.6805795463383,4318850.086366818,568064.5632300606,180000.0,0.0,810280.1968432502,2718714.2291589077
 01/02  21:00:00,1200.2371675120712,231.0260183264635,1431.2631858385348,5152547.469018725,651693.6659752686,180000.0,0.0,927644.840739531,3334701.426315486
 01/02  22:00:00,2511.375920541382,243.57452653465154,2754.950447076034,9917821.609473722,696868.2955247455,180000.0,0.0,814258.6593482088,8159185.959229492
 01/02  23:00:00,847.6798407641891,252.855598234235,1100.535438998424,3961927.5803943267,730280.1536432462,180000.0,0.0,513221.66313966917,2479918.227622973
 01/02  24:00:00,620.179575658231,263.39726311058115,883.5768387688122,3180876.619567724,768230.1471980921,180000.0,0.0,118425.56723093658,2073715.6879159291
 01/03  01:00:00,918.5755593871859,265.57736739491116,1184.152926782097,4262950.536415549,776078.5226216802,180000.0,0.0,70418.78633776856,3206877.9894839223
 01/03  02:00:00,594.983818128133,271.70033217427647,866.6841503024094,3120062.9410886737,798121.1958273954,180000.0,0.0,65512.01591498619,2046854.4913741143
 01/03  03:00:00,466.63412720983786,278.99759603276533,745.6317232426031,2684274.203673371,824391.3457179551,180000.0,0.0,65512.01591498619,1584795.604068252
 01/03  04:00:00,456.99607408643965,287.448480526065,744.4445546125046,2680000.3966050167,854814.529893834,180000.0,0.0,65512.01591498619,1550098.6128240186
 01/03  05:00:00,455.9495406100563,379.4244990139774,835.3740396240337,3007346.5426465217,1185928.1964503191,180000.0,0.0,65512.01591498619,1546331.0923090386
 01/03  06:00:00,457.77879857906987,358.8930157444005,816.6718143234705,2940018.5315644937,1112014.8566798419,180000.0,0.0,65512.01591498619,1558702.8806007397
 01/03  07:00:00,575.9669179821725,352.56735956007395,928.5342775422464,3342723.399152087,1089242.4944162662,180000.0,0.0,186324.66064889796,1864653.345629831
 01/03  08:00:00,1244.406833995602,356.98978563248886,1601.3966196280908,5765027.830661127,1105163.2282769599,180000.0,0.0,541070.9006743798,3916933.7432086123
 01/03  09:00:00,918.6512062557563,344.68586774910386,1263.3370740048601,4548013.466417497,1060869.123896774,180000.0,0.0,518526.2798129474,2767401.0441625174
 01/03  10:00:00,779.3819302806938,336.5744840615956,1115.9564143422895,4017443.091632242,1031668.1426217442,180000.0,0.0,502612.42979311256,2285160.2004517117
 01/03  11:00:00,717.3860237834664,323.467682749436,1040.8537065329024,3747073.343518448,984483.6578979695,180000.0,0.0,404477.0213374653,2163967.9852528414
 01/03  12:00:00,730.8807762248517,315.0358542325547,1045.9166304574064,3765299.869646663,954129.0752371968,180000.0,0.0,363034.7035774791,2258491.9914932335
 01/03  13:00:00,649.1351826505007,289.8749088507544,939.0100915012551,3380436.3294045185,863549.6718627157,180000.0,0.0,274513.9128421486,2054657.4652286514
 01/03  14:00:00,649.0526964755353,278.04558671351396,927.0982831890492,3337553.8194805766,820964.1121686501,180000.0,0.0,273187.7586738291,2056329.6091230118
 01/03  15:00:00,2372.1873437668964,271.63402654654976,2643.821370313446,9517756.933128405,797882.495567579,180000.0,0.0,277166.2211787877,8255635.876866954
 01/03  16:00:00,4841.3138048406045,267.69526109242975,5109.009065933034,18392432.637358923,783702.9399327472,180000.0,0.0,299710.8420402203,17121303.575914953
 01/03  17:00:00,791.9187454644116,264.47993201404495,1056.3986774784564,3803035.2389224432,772127.7552505617,180000.0,0.0,471116.26829552324,2367575.356213937
 01/03  18:00:00,976.267245284911,263.38251390725225,1239.6497591921634,4462739.133091788,768177.0500661082,180000.0,0.0,714465.5581821622,2776307.746474592
 01/03  19:00:00,1635.3687003594423,256.3958205171511,1891.7645208765935,6810352.275155737,743024.9538617439,180000.0,0.0,1237964.916126308,4617858.347327755
 01/03  20:00:00,1308.997799148639,181.95491073763577,1490.9527098862745,5367429.755590589,475037.6786554889,180000.0,0.0,1183592.5952252059,3487008.3845752943
 01/03  21:00:00,1112.327362182105,203.43563648579195,1315.7629986678967,4736746.795204428,552368.291348851,180000.0,0.0,978701.7762198341,2967169.1916473038
 01/03  22:00:00,1032.2228300304982,210.76927782447967,1242.992107854978,4474771.588277921,578769.4001681269,180000.0,0.0,739330.9488381539,2909162.543900364
 01/03  23:00:00,717.5955215280394,215.94190962979349,933.5374311578329,3360734.752168198,597390.8746672566,180000.0,0.0,289433.14723574364,2235403.194276759
 01/03  24:00:00,600.3943026924148,218.6245733356192,819.018876028034,2948467.9537009224,607048.4640082292,180000.0,0.0,118425.56723093658,2002488.7052389912
 01/04  01:00:00,515.1214002564843,221.21627043444823,736.3376706909326,2650815.6144873574,616378.5735640136,180000.0,0.0,65512.01591498619,1759349.7870361793
 01/04  02:00:00,476.272180333236,224.45417916023848,700.7263594934745,2522614.8941765083,628035.0449768585,180000.0,0.0,65512.01591498619,1619492.5953124852
 01/04  03:00:00,466.63412720983786,226.86813090012768,693.5022581099655,2496608.1291958764,636725.2712404598,180000.0,0.0,65512.01591498619,1584795.604068252
 01/04  04:00:00,468.79202612712356,230.38624087476708,699.1782670018906,2517041.7612068066,649390.4671491615,180000.0,0.0,65512.01591498619,1592564.0401704807
 01/04  05:00:00,460.5741675697425,312.90522733740085,773.4793949071434,2784525.821665716,946458.818414643,180000.0,0.0,65876.70831127407,1562615.056967621
 01/04  06:00:00,486.0955193629624,289.1989654065615,775.2944847695239,2791060.1451702863,861116.2754636214,180000.0,0.0,92432.9455318732,1633722.1458058655
 01/04  07:00:00,556.1816450163564,279.3547724859576,835.536417502314,3007931.103008331,825677.1809494474,180000.0,0.0,186324.66064889796,1793426.362952893
 01/04  08:00:00,2280.3293237344706,280.33263059307495,2560.6619543275456,9218383.035579164,829197.4701350697,180000.0,0.0,329549.31082741026,7857776.296115508
 01/04  09:00:00,799.9395684608595,265.8148178215758,1065.7543862824352,3836715.7906167665,776933.3441576727,180000.0,0.0,518526.2798129474,2340039.148100889
 01/04  10:00:00,741.3154632217673,262.15035387100824,1003.4658170927755,3612476.941533992,763741.2739356295,180000.0,0.0,444261.646387052,2206471.702445637
 01/04  11:00:00,679.8510080333806,256.2012446299231,936.0522526633038,3369788.1095878934,742324.4806677233,180000.0,0.0,348115.4691838841,2085203.4807061134
 01/04  12:00:00,673.7035115175867,259.04205790894434,932.7455694265309,3357884.0499355113,752551.4084721995,180000.0,0.0,282470.8378520659,2133217.7042724923
 01/04  13:00:00,688.120444289465,243.00423432986514,931.1246786193301,3352048.843029589,694815.2435875144,180000.0,0.0,326897.0024907711,2142621.3174803006
 01/04  14:00:00,726.9081987311066,236.64300249788914,963.5512012289958,3468784.324424385,671914.8089924008,180000.0,0.0,376627.7838027546,2233169.392114143
 01/04  15:00:00,721.8822470647355,234.87816199771547,956.7604090624509,3444337.472624823,665561.3831917756,180000.0,0.0,381932.4004760328,2209771.3494419283
 01/04  16:00:00,682.1676140668778,230.79958013469425,912.967194201572,3286681.89912566,650878.4884848993,180000.0,0.0,299710.8420402203,2148377.2891295366
 01/04  17:00:00,737.936092445554,231.33732021641993,969.2734126619739,3489384.2855831063,652814.3527791118,180000.0,0.0,360713.9337829199,2283640.1398586533
 01/04  18:00:00,834.0884434740655,241.85005902255278,1075.9385024966182,3873378.608987825,690660.21248119,180000.0,0.0,515210.8943921485,2463718.7237455607
 01/04  19:00:00,982.3594666000415,244.6610083469301,1227.0204749469717,4417273.709809098,700779.6300489485,180000.0,0.0,744635.565511432,2760354.4564087884
 01/04  20:00:00,1486.7233569039997,170.17291414360528,1656.8962710476053,5964826.575771378,432622.4909169789,180000.0,0.0,997267.934576308,4313145.053143491
 01/04  21:00:00,1405.2225103407643,194.91839331500145,1600.1409036557657,5760507.253160756,521706.2159340052,180000.0,0.0,876587.9052592281,4123705.5959790833
 01/04  22:00:00,5255.193574020352,211.89635496200162,5467.089928982354,19681523.74433647,582826.8778632059,180000.0,0.0,664403.2383280989,18186784.932773896
 01/04  23:00:00,3745.8223516288845,218.21242531238173,3964.034776941266,14270525.196988558,605564.7311245743,180000.0,0.0,449234.72451825044,12977218.205357293
 01/04  24:00:00,665.4309684806594,225.1764630059698,890.6074314866294,3206186.753351865,630635.2668214913,180000.0,0.0,197596.97107961425,2157449.298227994
 01/05  01:00:00,546.1161995139977,234.9836032214906,781.0998027354883,2811959.2898477577,665940.9715973662,180000.0,0.0,85139.09760611564,1851303.9826720979
 01/05  02:00:00,476.272180333236,243.46536705439505,719.737547387631,2591055.1705954717,696475.3213958221,180000.0,0.0,65512.01591498619,1619492.5953124852
 01/05  03:00:00,466.63412720983786,250.7084385288134,717.3425657386513,2582433.236659144,722550.3787037283,180000.0,0.0,65512.01591498619,1584795.604068252
 01/05  04:00:00,456.99607408643965,257.5718784427317,714.5679525291714,2572444.6291050166,747258.7623938343,180000.0,0.0,65512.01591498619,1550098.6128240186
 01/05  05:00:00,474.44804844880116,348.3287760458341,822.7768244946353,2961996.5681806863,1073983.5937650027,180000.0,0.0,66970.7855001377,1611466.9509433683
 01/05  06:00:00,486.0955193629624,332.0794971682874,818.1750165312498,2945430.0595124997,1015486.1898058346,180000.0,0.0,92432.9455318732,1633722.1458058655
