Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,3634592.458285356,1516469.4593667262,180000.0,0.0,80232.32718333328,1828315.4337631182
 01/01  02:00:00,3451351.3799349247,1556771.5307352748,180000.0,0.0,65512.01591498619,1619492.5953124852
 01/01  03:00:00,3434982.449454428,1575099.591499012,180000.0,0.0,65512.01591498619,1584795.604068252
 01/01  04:00:00,3417280.7802928532,1592094.9135816703,180000.0,0.0,65512.01591498619,1550098.6128240186
 01/01  05:00:00,3685768.3461962026,1864350.0,180000.0,0.0,65512.01591498619,1546331.0923090386
 01/01  06:00:00,3868924.676565878,1864350.0,180000.0,0.0,112524.18118191452,1688261.7170150375
 01/01  07:00:00,4546257.7497381745,1835551.8935414706,180000.0,0.0,368339.3202507573,2139863.637488855
 01/01  08:00:00,4709481.400387498,1864350.0,180000.0,0.0,381932.4004760328,2261339.0414102892
 01/01  09:00:00,4517435.771262234,1799530.8561857315,180000.0,0.0,376296.2452606747,2140391.6512705702
 01/01  10:00:00,4368952.812821748,1697400.4343378465,180000.0,0.0,356735.4712779613,2116814.5884402674
 01/01  11:00:00,4478964.086263558,1527203.5139514585,180000.0,0.0,404477.0213374653,2353138.871944462
 01/01  12:00:00,4387652.832601923,1471672.3454666315,180000.0,0.0,336180.08166900807,2390156.3061275296
 01/01  13:00:00,4152008.08084347,1354427.5395011248,180000.0,0.0,379280.0921393937,2230585.1697319495
 01/01  14:00:00,3932523.425002623,1275793.813630667,180000.0,0.0,324907.7712382918,2144749.5006185775
 01/01  15:00:00,4010670.2495057313,1232137.5807621619,180000.0,0.0,382263.9390181127,2209196.390210371
 01/01  16:00:00,4245400.987455982,1213403.6623982077,180000.0,0.0,416743.94739442127,2427538.09819235
 01/01  17:00:00,4935968.510577084,1297504.4366649212,180000.0,0.0,655120.1591498619,2791128.0555998785
 01/01  18:00:00,5386375.0154148,1433167.8374149199,180000.0,0.0,864652.517744352,2884765.881886602
 01/01  19:00:00,6695368.017151383,1500231.401567162,180000.0,0.0,1299631.0849531675,3684001.472791124
 01/01  20:00:00,7024889.411422722,1254522.6337595917,180000.0,0.0,1121594.8878562665,4426980.792672263
 01/01  21:00:00,5830520.328662468,1398062.4736856304,180000.0,0.0,876587.9052592281,3317362.41372917
 01/01  22:00:00,5205151.742729049,1476867.5327124093,180000.0,0.0,664403.2383280989,2816372.276317265
 01/01  23:00:00,4610317.571672624,1512203.2702156543,180000.0,0.0,449566.26306033036,2410040.5024082004
 01/01  24:00:00,3869445.2701258305,1528025.7804331365,180000.0,0.0,118425.56723093658,2002488.7052389912
 01/02  01:00:00,3602267.0346983103,1539934.6744432044,180000.0,0.0,70418.78633776856,1782338.335945159
 01/02  02:00:00,3440058.6368938093,1545478.7876941597,180000.0,0.0,65512.01591498619,1619492.5953124852
 01/02  03:00:00,3397411.1684683436,1537528.3105129274,180000.0,0.0,65512.01591498619,1584795.604068252
 01/02  04:00:00,3359400.095008953,1534214.2282977705,180000.0,0.0,65512.01591498619,1550098.6128240186
 01/02  05:00:00,3773920.458570653,1838614.7624820643,180000.0,0.0,66970.7855001377,1658759.6726162734
 01/02  06:00:00,3736550.0009478517,1781729.195621449,180000.0,0.0,99130.02408188698,1651902.0028755895
 01/02  07:00:00,4136040.641811571,1763004.2840366743,180000.0,0.0,267220.06491639104,1903313.394401414
 01/02  08:00:00,4921428.249412995,1816934.4290289688,180000.0,0.0,488024.73394159746,2414609.1279412527
 01/02  09:00:00,4628660.104053235,1705768.8862180733,180000.0,0.0,461501.6505752064,2260172.5487146964
 01/02  10:00:00,4640156.715477003,1615291.3418376888,180000.0,0.0,327560.07957493095,2499302.9752987092
 01/02  11:00:00,19797477.333491623,1528647.854359725,180000.0,0.0,461501.6505752064,17613183.14952652
 01/02  12:00:00,4625826.30383378,1425665.7529675786,180000.0,0.0,389889.3254859502,2620627.126041498
 01/02  13:00:00,4208294.774265435,1240460.4349006298,180000.0,0.0,379280.0921393937,2400838.967754408
 01/02  14:00:00,4021460.2100460054,1199383.6739623635,180000.0,0.0,376627.7838027546,2258376.4127658014
 01/02  15:00:00,3605974.956433757,1168798.7391786366,180000.0,0.0,250643.1378123965,1999460.7399276386
 01/02  16:00:00,3563365.990716729,1153869.401017179,180000.0,0.0,241360.05863415968,1980421.2515943872
 01/02  17:00:00,4884083.817123212,1153109.2364940452,180000.0,0.0,287112.37744118436,3251646.3440255616
