Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,538.3674996996193,277.0539982340789,815.4214979336982,2935517.3925613137,817394.3936426841,180000.0,0.0,80232.32718333328,1828315.4337631182
 01/01  02:00:00,476.272180333236,316.7362836687886,793.0084640020245,2854830.4704072885,960250.621207639,180000.0,0.0,65512.01591498619,1619492.5953124852
 01/01  03:00:00,466.63412720983786,317.76785305908066,784.4019802689186,2823847.1289681066,963964.2710126905,180000.0,0.0,65512.01591498619,1584795.604068252
 01/01  04:00:00,456.99607408643965,317.5983178182676,774.5943919047072,2788539.8108569463,963353.9441457634,180000.0,0.0,65512.01591498619,1550098.6128240186
 01/01  05:00:00,455.9495406100563,405.72480382118016,861.6743444312365,3102027.6399524515,1280609.2937562487,180000.0,0.0,65512.01591498619,1546331.0923090386
 01/01  06:00:00,506.82629904607717,381.5855551886057,888.4118542346829,3198282.6752448585,1193707.9986789809,180000.0,0.0,112524.18118191452,1688261.7170150375
 01/01  07:00:00,702.973848943529,361.59429785039254,1064.5681467939216,3832445.3284581173,1121739.4722614132,180000.0,0.0,368339.3202507573,2139863.637488855
 01/01  08:00:00,740.3142778854159,371.1569231990779,1111.471201084494,4001296.323904177,1156164.9235166805,180000.0,0.0,381932.4004760328,2261339.0414102892
 01/01  09:00:00,704.9735875212509,350.32550523669374,1055.2990927579447,3799076.7339286003,1081171.8188520973,180000.0,0.0,376296.2452606747,2140391.6512705702
 01/01  10:00:00,692.097882912195,334.70312789014343,1026.8010108023384,3696483.6388884187,1024931.2604045164,180000.0,0.0,356735.4712779613,2116814.5884402674
 01/01  11:00:00,769.9334923089165,300.78985974303254,1070.7233520519492,3854604.0673870165,902843.4950749171,180000.0,0.0,404477.0213374653,2353138.871944462
 01/01  12:00:00,759.9945797598031,293.2928396039705,1053.2874193637736,3791834.7097095847,875854.2225742938,180000.0,0.0,336180.08166900807,2390156.3061275296
 01/01  13:00:00,727.1057059284294,278.0383364386903,1005.1440423671197,3618518.552521631,820938.011179285,180000.0,0.0,379280.0921393937,2230585.1697319495
