occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures,Vacancy,Power Outage
1.0,0.0642,0.0642,0.0,0.0,0.0,0.0,0.318,0.503,0.503,0.0,0.0,0.389,0,0
1.0,0.0642,0.0642,0.0,0.0,0.0,0.0,0.318,0.503,0.503,0.0,0.0,0.0,0,0
1.0,0.0642,0.0642,0.0,0.0,0.0,0.0,0.318,0.503,0.503,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.202,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.101,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
0.8,0.0697,0.0697,0.0,0.0,0.0,0.0,0.307,0.496,0.496,0.0,0.0,0.208,0,0
0.8,0.0899,0.0899,0.0,0.0,0.0,0.0,0.356,0.526,0.526,0.0,0.0,0.0,0,0
0.8,0.0899,0.0899,0.0,0.0,0.0,0.0,0.356,0.526,0.526,0.0,0.0,0.0,0,0
0.8,0.0899,0.0899,0.0,0.0,0.0,0.0,0.356,0.526,0.526,0.0,0.0,0.189,0,0
0.8,0.232,0.232,0.0,0.0,0.0,0.0,0.464,0.602,0.602,0.0,0.0,0.0,0,0
1.0,0.293,0.293,0.6,0.0,0.0,0.0,0.533,0.648,0.648,0.0,0.0,0.0,0,0
1.0,0.293,0.293,1.0,0.0,0.0,0.0,0.533,0.648,0.648,0.0,0.0,0.0,0,0
1.0,0.293,0.293,0.467,0.0,0.0,0.0,0.533,0.648,0.648,0.0,0.0,0.0,0,0
0.8,0.288,0.288,0.0,0.0,0.0,0.0,0.497,0.658,0.658,0.0,0.0,0.242,0,0
0.8,0.288,0.288,0.0,0.0,0.0,0.0,0.497,0.658,0.658,0.0,0.0,0.0745,0,0
0.8,0.288,0.288,0.0,0.0,0.0,0.0,0.497,0.658,0.658,0.0,0.0,0.0,0,0
0.8,0.288,0.288,0.0,0.0,0.0,0.0,0.497,0.658,0.658,0.0,0.0,0.0,0,0
0.8,0.305,0.305,0.0,0.0,0.0,0.0,0.388,0.669,0.669,0.0,0.0,0.0,0,0
0.8,0.305,0.305,0.0,0.0,0.0,0.0,0.388,0.669,0.669,0.0,0.0,0.0,0,0
0.8,0.305,0.305,0.0,0.0,0.0,0.0,0.388,0.669,0.669,0.0,0.0,0.101,0,0
0.6,0.22,0.22,0.0,0.0,0.0,0.0,0.345,0.601,0.601,0.0,0.0,0.0,0,0
0.6,0.225,0.225,0.0,0.0,0.0,0.0,0.283,0.601,0.601,0.0,0.0,0.0582,0,0
0.6,0.225,0.225,0.0,0.0,0.0,0.0,0.283,0.601,0.601,0.0,0.0,0.101,0,0
0.6,0.313,0.313,0.0,0.0,0.0,0.0,0.296,0.669,0.669,0.0,0.0,0.0,0,0
0.6,0.313,0.313,0.6,0.0,0.0,0.0,0.296,0.669,0.669,0.0,0.0,0.139,0,0
0.6,0.305,0.305,1.0,0.0,0.0,0.0,0.304,0.669,0.669,0.0,0.0,0.101,0,0
0.6,0.305,0.305,1.0,0.0,0.0,0.0,0.304,0.669,0.669,0.0,0.0,0.0,0,0
0.6,0.305,0.305,1.0,0.0,0.0,0.0,0.304,0.669,0.669,0.0,0.0,0.168,0,0
0.6,0.305,0.305,1.0,0.0,0.0,0.0,0.304,0.669,0.669,0.0,0.0,0.0,0,0
0.4,0.213,0.213,1.0,0.0,0.0,0.0,0.294,0.609,0.609,0.0,0.0,0.0,0,0
0.4,0.213,0.213,1.0,0.0,0.0,0.0,0.294,0.609,0.609,0.0,0.0,0.405,0,0
0.6,0.294,0.294,1.0,0.0,0.0,0.0,0.313,0.681,0.681,0.0,0.0,0.101,0,0
0.6,0.294,0.294,0.667,0.0,0.0,0.0,0.313,0.681,0.681,0.0,0.0,0.0,0,0
0.8,0.286,0.286,0.0,0.0,0.0,0.0,0.304,0.692,0.692,0.0,0.0,0.0,0,0
0.8,0.286,0.286,0.0,0.0,0.0,0.0,0.304,0.692,0.692,0.0,0.0,0.101,0,0
0.8,0.286,0.286,0.0,0.0,0.0,0.0,0.304,0.692,0.692,0.0,0.0,0.405,0,0
0.8,0.286,0.286,0.0,0.0,0.0,0.0,0.304,0.692,0.692,0.0,0.0,0.101,0,0
0.8,0.284,0.284,0.0,0.0,0.0,0.0,0.338,0.692,0.692,0.0,0.0,0.304,0,0
0.8,0.284,0.284,0.0,0.0,0.0,0.0,0.338,0.692,0.692,0.0,0.0,0.101,0,0
0.6,0.206,0.206,0.0,0.0,0.0,0.0,0.311,0.616,0.616,0.0,0.0,0.304,0,0
0.6,0.206,0.206,0.0,0.0,0.0,0.0,0.311,0.616,0.616,0.0,0.0,0.0,0,0
0.6,0.209,0.209,0.0,0.0,0.0,0.0,0.328,0.609,0.609,0.0,0.0,0.0,0,0
0.8,0.368,0.368,0.0,0.0,0.0,0.0,0.398,0.752,0.752,0.0,0.0,0.238,0,0
0.6,0.288,0.288,0.0,0.0,0.0,0.0,0.363,0.681,0.681,0.0,0.0,0.101,0,0
0.6,0.288,0.288,0.0,0.0,0.0,0.0,0.363,0.681,0.681,0.0,0.0,0.0,0,0
0.6,0.314,0.314,0.6,0.0,0.0,0.0,0.372,0.703,0.703,0.0,0.0,0.0,0,0
0.6,0.314,0.314,1.0,0.0,0.0,0.0,0.372,0.703,0.703,0.0,0.0,0.0,0,0
0.4,0.226,0.226,1.0,0.0,0.0,0.0,0.334,0.624,0.624,0.0,0.0,0.0,0,0
0.8,0.403,0.403,1.0,0.0,0.0,0.0,0.41,0.782,0.782,0.0,0.0,0.101,0,0
0.8,0.494,0.494,1.0,0.0,0.0,0.0,0.488,0.812,0.812,0.0,0.0,0.0,0,0
0.8,0.494,0.494,1.0,0.0,0.0,0.0,0.488,0.812,0.812,0.0,0.0,0.0,0,0
0.8,0.494,0.494,1.0,0.0,0.0,0.0,0.488,0.812,0.812,0.0,0.0,0.202,0,0
0.8,0.494,0.494,0.6,0.0,0.0,0.0,0.488,0.812,0.812,0.0,0.0,0.0,0,0
0.8,0.652,0.652,0.0,0.0,0.0,0.0,0.644,0.872,0.872,0.0,0.0,0.0,0,0
0.8,0.652,0.652,0.0,0.0,0.0,0.0,0.644,0.872,0.872,0.0,0.0,0.101,0,0
0.8,0.652,0.652,0.0,0.0,0.0,0.0,0.644,0.872,0.872,0.0,0.0,0.0,0,0
0.8,0.652,0.652,0.0,0.0,0.0,0.0,0.644,0.872,0.872,0.0,0.0,0.101,0,0
1.0,0.98,0.98,0.0,0.0,0.0,0.0,0.881,0.993,0.993,0.0,0.0,0.101,0,0
1.0,0.98,0.98,0.0,0.0,0.0,0.0,0.881,0.993,0.993,0.0,0.0,0.101,0,0
1.0,0.98,0.98,0.0,0.2,0.0,0.0,0.881,0.993,0.993,0.0,0.0,0.285,0,0
1.0,0.98,0.98,0.0,1.0,0.0,0.0,0.881,0.993,0.993,0.595,0.0,0.101,0,0
0.8,0.799,0.799,0.0,1.0,0.0,0.0,0.801,0.842,0.842,0.0,0.0,0.304,0,0
1.0,0.986,0.986,0.0,1.0,0.0,0.0,0.937,0.937,0.937,0.553,0.0,0.405,0,0
1.0,0.799,0.799,0.0,1.0,0.0,0.0,0.801,0.842,0.842,0.311,0.0,0.101,0,0
1.0,0.799,0.799,0.0,1.0,0.0,0.0,0.801,0.842,0.842,0.205,0.0,0.0,0,0
1.0,0.661,0.661,0.0,1.0,0.0,0.0,0.846,0.797,0.797,0.0,0.0,0.101,0,0
1.0,0.661,0.661,0.0,0.267,0.0,0.0,0.846,0.797,0.797,0.614,0.0,0.304,0,0
1.0,0.661,0.661,0.0,0.0,0.0,0.0,0.846,0.797,0.797,0.239,0.0,0.0899,0,0
1.0,0.661,0.661,0.0,0.0,0.0,0.0,0.846,0.797,0.797,0.22,0.0,0.0,0,0
1.0,0.501,0.501,0.0,0.0,0.0,0.0,0.823,0.767,0.767,0.0,0.0,0.0,0,0
1.0,0.501,0.501,0.0,0.0,0.0,0.0,0.823,0.767,0.767,0.0,0.0,0.101,0,0
1.0,0.501,0.501,0.0,0.0,0.0,0.0,0.823,0.767,0.767,0.0,0.0,0.607,0,0
1.0,0.501,0.501,0.0,0.0,0.0,0.0,0.823,0.767,0.767,0.0,0.0,0.101,0,0
1.0,0.339,0.339,0.0,0.0,0.0,0.0,0.598,0.636,0.636,0.0,0.0,0.101,0,0
1.0,0.339,0.339,0.0,0.0,0.0,0.0,0.598,0.636,0.636,0.0,0.0,0.0,0,0
1.0,0.339,0.339,0.0,0.0,0.0,0.0,0.598,0.636,0.636,0.0,0.0,0.101,0,0
1.0,0.339,0.339,0.0,0.0,0.0,0.0,0.598,0.636,0.636,0.0,0.0,0.202,0,0
1.0,0.0893,0.0893,0.0,0.0,0.0,0.0,0.346,0.507,0.507,0.0,0.0,0.101,0,0
1.0,0.0893,0.0893,0.0,0.0,0.0,0.0,0.346,0.507,0.507,0.0,0.0,0.0,0,0
1.0,0.0893,0.0893,0.0,0.0,0.0,0.0,0.346,0.507,0.507,0.0,0.0,0.0,0,0
1.0,0.0893,0.0893,0.0,0.0,0.0,0.0,0.346,0.507,0.507,0.0,0.0,0.0,0,0
1.0,0.0642,0.0642,0.0,0.0,0.0,0.0,0.318,0.503,0.503,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.202,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.304,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0494,0.0494,0.0,0.0,0.0,0.0,0.258,0.465,0.465,0.0,0.0,0.0,0,0
1.0,0.0505,0.0505,0.0,0.0,0.0,0.0,0.298,0.492,0.492,0.0,0.0,0.0,0,0
1.0,0.0505,0.0505,0.6,0.0,0.0,0.0,0.298,0.492,0.492,0.0,0.0,0.0,0,0
1.0,0.0505,0.0505,0.4,0.0,0.0,0.0,0.298,0.492,0.492,0.0,0.0,0.0,0,0
1.0,0.0505,0.0505,0.0,0.0,0.0,0.0,0.298,0.492,0.492,0.0,0.0,0.0,0,0
1.0,0.0697,0.0697,0.0,0.0,0.0,0.0,0.307,0.496,0.496,0.0,0.0,0.0,0,0
1.0,0.0697,0.0697,0.0,0.0,0.0,0.0,0.307,0.496,0.496,0.0,0.0,0.286,0,0
1.0,0.0697,0.0697,0.0,0.0,0.0,0.0,0.307,0.496,0.496,0.0,0.0,0.0,0,0
1.0,0.0899,0.0899,0.0,0.0,0.0,0.0,0.356,0.526,0.526,0.0,0.0,0.0,0,0
1.0,0.171,0.171,0.0,0.0,0.0,0.0,0.395,0.556,0.556,0.0,0.0,0.0709,0,0
1.0,0.171,0.171,0.0,0.0,0.0,0.0,0.395,0.556,0.556,0.0,0.0,0.0,0,0
1.0,0.232,0.232,0.0,0.0,0.0,0.0,0.464,0.602,0.602,0.0,0.0,0.12,0,0
1.0,0.232,0.232,0.0,0.0,0.0,0.0,0.464,0.602,0.602,0.0,0.0,0.0,0,0
1.0,0.368,0.368,0.0,0.0,0.0,0.0,0.577,0.722,0.722,0.0,0.0,0.0,0,0
1.0,0.368,0.368,0.0,0.0,0.0,0.0,0.577,0.722,0.722,0.0,0.0,0.39,0,0
1.0,0.368,0.368,0.0,0.0,0.0,0.0,0.577,0.722,0.722,0.0,0.0,0.405,0,0
1.0,0.368,0.368,0.0,0.0,0.0,0.0,0.577,0.722,0.722,0.0,0.0,0.189,0,0
1.0,0.391,0.391,0.0,0.0,0.0,0.0,0.432,0.737,0.737,0.0,0.0,0.0352,0,0
1.0,0.391,0.391,0.0,0.0,0.0,0.0,0.432,0.737,0.737,0.0,0.0,0.0,0,0
0.8,0.305,0.305,0.0,0.0,0.0,0.0,0.388,0.669,0.669,0.0,0.0,0.0,0,0
0.8,0.305,0.305,0.0,0.0,0.0,0.0,0.388,0.669,0.669,0.0,0.0,0.486,0,0
0.6,0.225,0.225,0.0,0.0,0.0,0.0,0.283,0.601,0.601,0.0,0.0,0.345,0,0
0.6,0.225,0.225,0.0,0.0,0.0,0.0,0.283,0.601,0.601,0.0,0.0,0.101,0,0
0.6,0.225,0.225,0.0,0.0,0.867,0.0,0.283,0.601,0.601,0.0,0.0,0.405,0,0
0.8,0.313,0.313,0.0,0.0,0.0667,0.0,0.296,0.669,0.669,0.0,0.25,0.233,0,0
0.8,0.391,0.391,0.0,0.0,0.0,0.2,0.32,0.737,0.737,0.0,0.271,0.0,0,0
0.8,0.391,0.391,0.0,0.0,0.0,1.0,0.32,0.737,0.737,0.0,0.219,0.0,0,0
0.6,0.305,0.305,0.0,0.0,0.0,1.0,0.304,0.669,0.669,0.0,0.41,0.243,0,0
0.6,0.305,0.305,0.0,0.0,0.0,1.0,0.304,0.669,0.669,0.0,0.0,0.0373,0,0
0.6,0.294,0.294,0.0,0.0,0.0,0.0667,0.313,0.681,0.681,0.0,0.0,0.0,0,0
0.6,0.294,0.294,0.0,0.0,0.0,0.0,0.313,0.681,0.681,0.0,0.0,0.252,0,0
0.6,0.294,0.294,0.0,0.0,0.0,0.0,0.313,0.681,0.681,0.0,0.0,0.405,0,0
0.6,0.294,0.294,0.0,0.0,0.0,0.0,0.313,0.681,0.681,0.0,0.0,0.101,0,0
0.6,0.286,0.286,0.6,0.0,0.0,0.0,0.304,0.692,0.692,0.0,0.0,0.251,0,0
0.6,0.286,0.286,1.0,0.0,0.0,0.0,0.304,0.692,0.692,0.0,0.0,0.443,0,0
0.6,0.286,0.286,1.0,0.0,0.0,0.0,0.304,0.692,0.692,0.0,0.0,0.101,0,0
0.6,0.286,0.286,1.0,0.0,0.0,0.0,0.304,0.692,0.692,0.0,0.0,0.0,0,0
0.6,0.284,0.284,0.533,0.0,0.0,0.0,0.338,0.692,0.692,0.0,0.0,0.178,0,0
0.6,0.284,0.284,0.0,0.0,0.0,0.0,0.338,0.692,0.692,0.0,0.0,0.101,0,0
0.6,0.284,0.284,0.0,0.0,0.0,0.0,0.338,0.692,0.692,0.0,0.0,0.0548,0,0
0.6,0.284,0.284,0.0,0.0,0.0,0.0,0.338,0.692,0.692,0.0,0.0,0.0548,0,0
0.4,0.209,0.209,0.0,0.0,0.0,0.0,0.328,0.609,0.609,0.0,0.0,0.0,0,0
0.4,0.209,0.209,0.0,0.0,0.0,0.0,0.328,0.609,0.609,0.0,0.0,0.0,0,0
0.4,0.209,0.209,0.0,0.0,0.0,0.0,0.328,0.609,0.609,0.0,0.0,0.0,0,0
0.2,0.129,0.129,0.0,0.0,0.0,0.0,0.293,0.537,0.537,0.0,0.0,0.0,0,0
0.2,0.138,0.138,0.0,0.0,0.0,0.0,0.296,0.545,0.545,0.0,0.0,0.0,0,0
0.2,0.138,0.138,0.0,0.0,0.0,0.0,0.296,0.545,0.545,0.0,0.0,0.0,0,0
0.4,0.226,0.226,0.0,0.0,0.0,0.0,0.334,0.624,0.624,0.0,0.0,0.0,0,0
0.4,0.226,0.226,0.0,0.0,0.0,0.0,0.334,0.624,0.624,0.0,0.0,0.0,0,0
0.4,0.161,0.161,0.0,0.2,0.0,0.0,0.315,0.552,0.552,0.0,0.0,0.405,0,0
0.4,0.161,0.161,0.0,1.0,0.0,0.0,0.315,0.552,0.552,0.682,0.0,0.304,0,0
0.4,0.272,0.272,0.0,1.0,0.0,0.0,0.373,0.639,0.639,0.258,0.0,0.0,0,0
0.4,0.272,0.272,0.0,1.0,0.0,0.0,0.373,0.639,0.639,0.322,0.0,0.304,0,0
0.4,0.351,0.351,0.0,1.0,0.0,0.0,0.451,0.669,0.669,0.288,0.0,0.101,0,0
0.6,0.501,0.501,0.0,1.0,0.0,0.0,0.548,0.771,0.771,0.383,0.0,0.202,0,0
0.6,0.501,0.501,0.0,0.2,0.0,0.0,0.548,0.771,0.771,0.0,0.0,0.0,0,0
0.6,0.501,0.501,0.0,0.0,0.0,0.0,0.548,0.771,0.771,0.0,0.0,0.101,0,0
0.6,0.608,0.608,0.0,0.0,0.0,0.0,0.632,0.782,0.782,0.0,0.0,0.405,0,0
0.6,0.608,0.608,0.0,0.0,0.0,0.0,0.632,0.782,0.782,0.0,0.0,0.304,0,0
0.8,0.794,0.794,0.0,0.0,0.0,0.0,0.756,0.887,0.887,0.0,0.0,0.101,0,0
0.8,0.794,0.794,0.0,0.0,0.0,0.0,0.756,0.887,0.887,0.0,0.0,0.405,0,0
0.6,0.611,0.611,0.0,0.0,0.0,0.0,0.665,0.748,0.748,0.0,0.0,0.405,0,0
0.6,0.611,0.611,0.0,0.0,0.0,0.0,0.665,0.748,0.748,0.0,0.0,0.0,0,0
0.6,0.611,0.611,0.0,0.0,0.0,0.0,0.665,0.748,0.748,0.0,0.0,0.304,0,0
0.6,0.611,0.611,0.0,0.0,0.0,0.0,0.665,0.748,0.748,0.0,0.0,0.0,0,0
