Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1340962,-,-,-,41.89,-71.02,-5,19,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,
2019,1,1,0,30,3.4000000000000004,0.71,0.044,0.62,0,0,0,0,6,2.6,0,0,0,0,0.248,94.71000000000001,159.13,0.97,0.12,1011,3.1,146,1.9000000000000001,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,1,30,4.2,0.58,0.049,0.62,0,0,0,0,6,3.4000000000000004,0,0,0,0,0.244,94.58,151.48,0.97,0.12,1007,3.4000000000000004,147,2,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,2,30,5.1000000000000005,0.52,0.052000000000000005,0.62,0,0,0,0,6,4.5,0,0,0,0,0.241,95.7,141.34,0.97,0.12,1004,3.6,162,1.8,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,3,30,6.1000000000000005,0.6900000000000001,0.066,0.62,0,0,0,0,6,5.5,0,0,0,0,0.243,96.26,130.37,0.97,0.12,1002,3.3000000000000003,192,1.7000000000000002,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,4,30,7.1000000000000005,0.87,0.068,0.62,0,0,0,0,7,6.6000000000000005,0,0,0,0,0.247,96.78,119.22,0.96,0.12,1000,2.8000000000000003,223,1.6,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,5,30,8.1,0.9400000000000001,0.062,0.62,0,0,0,0,7,7.7,0,0,0,0,0.25,97.54,108.25,0.9400000000000001,0.12,1000,2.3000000000000003,236,1.7000000000000002,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,6,30,8.8,0.9400000000000001,0.048,0.62,0,0,0,0,7,8.4,0,0,0,0,0.249,97.24000000000001,97.73,0.93,0.12,1000,1.9000000000000001,239,1.8,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,7,30,9.3,0.98,0.043000000000000003,0.62,17,194,25,7,7,9,11,0,100,11,0.248,97.92,87.69,0.92,0.12,1000,1.8,244,1.8,0.0000,0.0000,,,,,,,,,,,,,,,,
2019,1,1,8,30,9.9,1.1,0.04,0.62,44,601,156,7,6,9.3,58,5,100,59,0.25,96.36,79.24,0.92,0.12,1001,1.7000000000000002,252,1.7000000000000002,2.8126,2.1454,,,,,,,,,,,,,,,,
