Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1340962,-,-,-,41.89,-71.02,-5,19,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm),,,,,,,,,,,,,,,,
2020,1,1,0,30,2.3000000000000003,1.36,0.077,0.62,0,0,0,0,4,1.9000000000000001,0,0,0,0,0.333,97.12,159.14000000000001,0.9400000000000001,0.12,1001,1,259,1.2000000000000002,0.0000,0.0000,,,,,,,,,,,,,,,,
2020,1,1,1,30,2,1.3800000000000001,0.074,0.62,0,0,0,0,4,1.6,0,0,0,0,0.329,97.36,151.48,0.9400000000000001,0.12,1002,0.9,264,1.3,0.0000,0.0000,,,,,,,,,,,,,,,,
2020,1,1,2,30,1.5,1.4000000000000001,0.07,0.62,0,0,0,0,4,1.2000000000000002,0,0,0,0,0.327,97.63,141.33,0.9400000000000001,0.12,1002,0.9,266,1.3,0.0000,0.0000,,,,,,,,,,,,,,,,
2020,1,1,3,30,0.8,1.44,0.065,0.62,0,0,0,0,4,0.5,0,0,0,0,0.326,98.19,130.36,0.9400000000000001,0.12,1002,0.8,267,1.3,0.0000,0.0000,,,,,,,,,,,,,,,,
2020,1,1,4,30,0,1.48,0.061,0.62,0,0,0,0,7,-0.4,0,0,0,0,0.325,97.49000000000001,119.21000000000001,0.9400000000000001,0.12,1002,0.8,265,1.3,0.0000,0.0000,,,,,,,,,,,,,,,,
2020,1,1,5,30,-0.6000000000000001,1.49,0.06,0.62,0,0,0,0,7,-1.3,0,0,0,0,0.324,95.35000000000001,108.24000000000001,0.9400000000000001,0.12,1003,0.7000000000000001,261,1.3,0.0000,0.0000,,,,,,,,,,,,,,,,
2020,1,1,6,30,-0.6000000000000001,1.48,0.058,0.62,0,0,0,0,0,-1.7000000000000002,0,0,0,0,0.324,92.10000000000001,97.73,0.9400000000000001,0.12,1003,0.7000000000000001,257,1.3,0.0000,0.0000,,,,,,,,,,,,,,,,
2020,1,1,7,30,0.2,1.47,0.055,0.62,17,211,26,6,4,-1.7000000000000002,15,0,93,15,0.325,86.88,87.68,0.93,0.12,1003,0.7000000000000001,255,1.3,0.0000,0.0000,,,,,,,,,,,,,,,,
2020,1,1,8,30,1.4000000000000001,1.47,0.05,0.62,45,626,162,0,0,-1.1,45,626,0,162,0.328,83.68,79.24,0.93,0.12,1004,0.7000000000000001,255,1.4000000000000001,7.7228,5.8907,,,,,,,,,,,,,,,,
