Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1492896,-,-,-,18.37,-66.1,-4,42,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2018,1,1,0,30,0,0,0,23.3,25.400000000000002,1024,88.17,100,4,0.16
2018,1,1,1,30,0,0,0,23.3,25.3,1024,88.71000000000001,99,4.1000000000000005,0.16
2018,1,1,2,30,0,0,0,23.200000000000003,25.3,1023,88.04,98,4.2,0.16
2018,1,1,3,30,0,0,0,23.1,25.200000000000003,1023,87.92,97,4.2,0.16
2018,1,1,4,30,0,0,0,22.900000000000002,25.200000000000003,1023,87.08,97,4.2,0.16
2018,1,1,5,30,0,0,0,22.6,25.200000000000003,1023,85.7,96,4.2,0.16
2018,1,1,6,30,0,0,0,22.5,25.5,1024,83.42,95,4.3,0.16
2018,1,1,7,30,290,41,74,22.6,26,1024,81.74,94,4.5,0.16
2018,1,1,8,30,608,78,273,22.8,26.700000000000003,1025,79.19,94,4.9,0.16
2018,1,1,9,30,423,180,392,22.5,27.3,1026,74.91,94,5.2,0.16
2018,1,1,10,30,415,258,523,22.200000000000003,27.8,1025,71.5,93,5.300000000000001,0.16
2018,1,1,11,30,310,336,560,22,28,1025,70.13,91,5.300000000000001,0.16
2018,1,1,12,30,309,332,564,22,28.1,1024,69.58,91,5.2,0.16
2018,1,1,13,30,447,268,589,21.900000000000002,28,1023,69.7,91,5.2,0.16
2018,1,1,14,30,225,277,419,21.8,27.8,1023,70.09,91,5.1000000000000005,0.16
2018,1,1,15,30,297,201,347,21.700000000000003,27.5,1022,70.66,91,4.9,0.16
2018,1,1,16,30,623,72,264,21.6,26.900000000000002,1023,72.91,91,4.5,0.16
2018,1,1,17,30,276,38,65,21.700000000000003,26.1,1023,76.67,90,4,0.16
2018,1,1,18,30,0,0,0,21.700000000000003,25.6,1023,78.9,88,3.9000000000000004,0.16
2018,1,1,19,30,0,0,0,21.6,25.5,1024,79.04,88,3.9000000000000004,0.16
2018,1,1,20,30,0,0,0,21.5,25.3,1024,79.39,84,4,0.16
2018,1,1,21,30,0,0,0,21.400000000000002,25.1,1024,79.76,82,4,0.16
2018,1,1,22,30,0,0,0,21.200000000000003,24.900000000000002,1024,80,80,4,0.16
2018,1,1,23,30,0,0,0,21.1,24.700000000000003,1024,80.18,79,4,0.16
2018,1,2,0,30,0,0,0,20.8,24.5,1023,80.07000000000001,79,4,0.16
2018,1,2,1,30,0,0,0,20.6,24.400000000000002,1023,79.60000000000001,81,4,0.16
2018,1,2,2,30,0,0,0,20.400000000000002,24.200000000000003,1022,79.56,82,4,0.16
2018,1,2,3,30,0,0,0,20.200000000000003,24.1,1022,79.06,85,3.9000000000000004,0.16
2018,1,2,4,30,0,0,0,20,24,1022,78.51,86,3.8000000000000003,0.16
2018,1,2,5,30,0,0,0,19.900000000000002,23.900000000000002,1023,78.14,86,3.6,0.16
