Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,562.093550197417,217.879577745819,779.973127943236,2807903.2605956495,604366.4798849485,180000.0,0.0,170133.64608780228,1748718.5402021143
 01/01  02:00:00,561.2565397681922,237.41831042297753,798.6748501911698,2875229.460688211,674705.917522719,180000.0,0.0,170133.64608780228,1745705.302656905
 01/01  03:00:00,560.4195293389674,247.11433133097816,807.5338606699456,2907121.8984118043,709611.5927915213,180000.0,0.0,170133.64608780228,1742692.0651116958
 01/01  04:00:00,559.5825189097426,361.57874418246433,921.1612630922069,3316180.547131945,1121683.4790568715,180000.0,0.0,170133.64608780228,1739678.8275664866
 01/01  05:00:00,558.7455084805179,328.3506767330511,887.096185213569,3193546.2667688485,1002062.4362389839,180000.0,0.0,170133.64608780228,1736665.5900212773
 01/01  06:00:00,553.0561283489535,304.7719333158068,857.8280616647603,3088181.021993137,917178.9599369043,180000.0,0.0,170133.64608780228,1736665.5900212773
 01/01  07:00:00,639.344266703728,287.15259980266865,926.4968665063966,3335388.7194230277,853749.3592896073,180000.0,0.0,344040.41739126144,1877947.6209002577
 01/01  08:00:00,1673.0389953621834,254.99808942471714,1928.0370847869008,6940933.505232842,737993.1219289817,180000.0,0.0,1083915.9710432566,4861648.842471329
 01/01  09:00:00,1254.2668199275895,232.68703456482285,1486.9538544924121,5353033.876172684,657673.3244333623,180000.0,0.0,903834.9948414497,3536425.7391612222
 01/01  10:00:00,1027.7539290127288,198.32739579155225,1226.081324804281,4413892.769295411,533978.624849588,180000.0,0.0,675732.4249858276,2960460.661986475
 01/01  11:00:00,792.848567765202,189.06939403885522,981.9179618040573,3534904.6624946054,500649.8185398788,180000.0,0.0,658581.8558237508,2145606.4429732095
 01/01  12:00:00,788.5538535230992,180.2188529491823,968.7727064722815,3487581.7433002135,468787.87061705627,180000.0,0.0,638001.1728292586,2166656.4190645125
 01/01  13:00:00,790.2313193064318,166.71831724105135,956.9496365474831,3445018.6915709395,420185.94206778484,180000.0,0.0,624280.7174995971,2193243.0073720487
 01/01  14:00:00,603.2315807729351,150.52952397927993,753.7611047522153,2713539.9771079747,361906.28632540774,180000.0,0.0,281955.3570245433,1864645.0611791403
 01/01  15:00:00,978.9641431055618,136.82514544336715,1115.789288548929,4016841.4387761443,312570.5235961217,180000.0,0.0,397207.18179369974,3102030.46080744
 01/01  16:00:00,809.1421572386315,137.72015380440314,946.8623110430347,3408704.3197549246,315792.55369585124,180000.0,0.0,672302.3111534123,2213300.430274152
 01/01  17:00:00,863.4622561491205,154.14265551746604,1017.6049116665865,3663377.6819997113,374913.5598628777,180000.0,0.0,795786.4091203656,2269438.4240165795
 01/01  18:00:00,1398.085782296802,170.01154569831647,1568.0973279951186,5645150.380782427,432041.5645139393,180000.0,0.0,1869412.038666376,3079493.951654959
 01/01  19:00:00,1507.681406277311,90.02839759149374,1597.7098038688046,5751755.293927697,144102.2313293775,180000.0,0.0,2291316.040053467,3024825.1719661904
 01/01  20:00:00,1343.06686531747,132.349595879768,1475.4164611972383,5311499.260310057,296458.54516716476,180000.0,0.0,1248561.4349991942,3438555.396723024
 01/01  21:00:00,1366.4286313976943,133.33948503024502,1499.7681164279393,5399165.219140582,300022.14610888204,180000.0,0.0,1951734.7706443449,2760314.8655984113
 01/01  22:00:00,1221.4094129060495,150.72666080404787,1372.1360737100972,4939689.86535635,362615.97889457236,180000.0,0.0,1488669.4032682702,2669450.5176678044
 01/01  23:00:00,1095.2750769021363,170.62332742686525,1265.8984043290018,4557234.255584406,434243.9787367149,180000.0,0.0,1293152.914820594,2442743.9252381534
 01/01  24:00:00,640.2724883406112,192.48789133715348,832.7603796777647,2997937.3668399528,512956.40881375264,180000.0,0.0,284013.42532399256,1877595.1533867852
 01/02  01:00:00,562.093550197417,207.79021498131846,769.8837651787355,2771581.5546434475,568044.7739327465,180000.0,0.0,170133.64608780228,1748718.5402021143
 01/02  02:00:00,561.2565397681922,216.930609656836,778.1871494250281,2801473.7379301013,600950.1947646097,180000.0,0.0,170133.64608780228,1745705.302656905
 01/02  03:00:00,560.4195293389674,226.5434612333989,786.9629905723664,2833066.7660605186,635556.460440236,180000.0,0.0,170133.64608780228,1742692.0651116958
 01/02  04:00:00,559.5825189097426,340.2523038076011,899.8348227173436,3239405.3617824377,1044908.293707364,180000.0,0.0,170133.64608780228,1739678.8275664866
