Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,2725731.2001099978,522194.4193992969,180000.0,0.0,170133.64608780228,1748718.5402021143
 01/01  02:00:00,2729573.808256182,529050.26509069,180000.0,0.0,170133.64608780228,1745705.302656905
 01/01  03:00:00,2743541.78076758,546031.4751472974,180000.0,0.0,170133.64608780228,1742692.0651116958
 01/01  04:00:00,3133561.067173632,939063.9990985589,180000.0,0.0,170133.64608780228,1739678.8275664866
 01/01  05:00:00,3030552.1675751824,839068.3370453175,180000.0,0.0,170133.64608780228,1736665.5900212773
 01/01  06:00:00,2963366.41931046,792364.3572542274,180000.0,0.0,170133.64608780228,1736665.5900212773
 01/01  07:00:00,3253841.0712268297,772201.7110934092,180000.0,0.0,344040.41739126144,1877947.6209002577
 01/01  08:00:00,6888049.466395217,685109.0830913561,180000.0,0.0,1083915.9710432566,4861648.842471329
 01/01  09:00:00,5345681.174905006,650320.6231656838,180000.0,0.0,903834.9948414497,3536425.7391612222
 01/01  10:00:00,4471926.145364067,592012.0009182428,180000.0,0.0,675732.4249858276,2960460.661986475
 01/01  11:00:00,3559779.7944237455,525524.9504690184,180000.0,0.0,658581.8558237508,2145606.4429732095
 01/01  12:00:00,3479308.848841545,460514.9761583883,180000.0,0.0,638001.1728292586,2166656.4190645125
 01/01  13:00:00,3434374.782332513,409542.032829358,180000.0,0.0,624280.7174995971,2193243.0073720487
 01/01  14:00:00,2748766.7659553275,397133.0751727606,180000.0,0.0,281955.3570245433,1864645.0611791403
 01/01  15:00:00,4085845.3249308984,381574.40975087567,180000.0,0.0,397207.18179369974,3102030.46080744
 01/01  16:00:00,3494429.518894584,401517.7528355102,180000.0,0.0,672302.3111534123,2213300.430274152
 01/01  17:00:00,3744041.251451685,455577.12931485096,180000.0,0.0,795786.4091203656,2269438.4240165795
 01/01  18:00:00,5723336.182851981,510227.3665834936,180000.0,0.0,1869412.038666376,3079493.951654959
 01/01  19:00:00,5790931.217772348,183278.15517402766,180000.0,0.0,2291316.040053467,3024825.1719661904
 01/01  20:00:00,5354782.321257446,339741.60611455387,180000.0,0.0,1248561.4349991942,3438555.396723024
 01/01  21:00:00,5430514.487628447,331371.4145967475,180000.0,0.0,1951734.7706443449,2760314.8655984113
 01/01  22:00:00,4954395.715370471,377321.82890869165,180000.0,0.0,1488669.4032682702,2669450.5176678044
 01/01  23:00:00,4553941.569058175,430951.2922104838,180000.0,0.0,1293152.914820594,2442743.9252381534
