Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,2820217.3621202623,616680.581409561,180000.0,0.0,170133.64608780228,1748718.5402021143
 01/01  02:00:00,2868976.7416239064,668453.1984584145,180000.0,0.0,170133.64608780228,1745705.302656905
 01/01  03:00:00,2905777.80811111,708267.5024908275,180000.0,0.0,170133.64608780228,1742692.0651116958
 01/01  04:00:00,3334682.004177938,1140184.9361028646,180000.0,0.0,170133.64608780228,1739678.8275664866
 01/01  05:00:00,3242962.092734864,1051478.2622049998,180000.0,0.0,170133.64608780228,1736665.5900212773
 01/01  06:00:00,3177072.619728931,1006070.557672699,180000.0,0.0,170133.64608780228,1736665.5900212773
 01/01  07:00:00,3461432.057356012,979792.6972225911,180000.0,0.0,344040.41739126144,1877947.6209002577
 01/01  08:00:00,7079722.722432559,876782.339128699,180000.0,0.0,1083915.9710432566,4861648.842471329
 01/01  09:00:00,5497233.256352614,801872.7046132917,180000.0,0.0,903834.9948414497,3536425.7391612222
 01/01  10:00:00,4581212.6293031,701298.4848572765,180000.0,0.0,675732.4249858276,2960460.661986475
 01/01  11:00:00,3609030.807501397,574775.9635466705,180000.0,0.0,658581.8558237508,2145606.4429732095
 01/01  12:00:00,3453307.2878829064,434513.4151997489,180000.0,0.0,638001.1728292586,2166656.4190645125
 01/01  13:00:00,3348662.2188890176,323829.46938586276,180000.0,0.0,624280.7174995971,2193243.0073720487
 01/01  14:00:00,2596979.2006953345,245345.50991276794,180000.0,0.0,281955.3570245433,1864645.0611791403
 01/01  15:00:00,3887535.646331596,183264.73115157368,180000.0,0.0,397207.18179369974,3102030.46080744
 01/01  16:00:00,3306876.4093023944,213964.64324332075,180000.0,0.0,672302.3111534123,2213300.430274152
 01/01  17:00:00,3595562.3646972813,307098.24256044714,180000.0,0.0,795786.4091203656,2269438.4240165795
 01/01  18:00:00,5618610.314125581,405501.49785709294,180000.0,0.0,1869412.038666376,3079493.951654959
 01/01  19:00:00,5745205.501839086,137552.43924076724,180000.0,0.0,2291316.040053467,3024825.1719661904
 01/01  20:00:00,5328657.028677642,313616.3135347494,180000.0,0.0,1248561.4349991942,3438555.396723024
 01/01  21:00:00,5410416.765306031,311273.6922743327,180000.0,0.0,1951734.7706443449,2760314.8655984113
 01/01  22:00:00,4959330.774932698,382256.8884709201,180000.0,0.0,1488669.4032682702,2669450.5176678044
 01/01  23:00:00,4585689.997346154,462699.72049846366,180000.0,0.0,1293152.914820594,2442743.9252381534
 01/01  24:00:00,3033463.7421342875,548482.7841080878,180000.0,0.0,284013.42532399256,1877595.1533867852
 01/02  01:00:00,2822943.7115688445,619406.9308581434,180000.0,0.0,170133.64608780228,1748718.5402021143
 01/02  02:00:00,2872725.201597795,672201.6584323029,180000.0,0.0,170133.64608780228,1745705.302656905
 01/02  03:00:00,2921264.927167737,723754.6215474544,180000.0,0.0,170133.64608780228,1742692.0651116958
 01/02  04:00:00,3352140.520566972,1157643.4524918986,180000.0,0.0,170133.64608780228,1739678.8275664866
 01/02  05:00:00,3240951.1729454044,1049467.34241554,180000.0,0.0,170133.64608780228,1736665.5900212773
 01/02  06:00:00,3870715.5647497643,1019619.1240079586,180000.0,0.0,228102.56985562202,2358791.044939031
 01/02  07:00:00,6987087.496221468,928669.7915845407,180000.0,0.0,692882.9941479045,5105883.388647121
 01/02  08:00:00,4749967.04154663,898154.9198361514,180000.0,0.0,1083915.9710432566,2510520.580877946
 01/02  09:00:00,4032987.122795264,746167.9027523955,180000.0,0.0,781208.4253326003,2250510.9769736184
 01/02  10:00:00,3421594.5976047525,579372.7282665398,180000.0,0.0,549332.7302613213,2049168.0816033708
 01/02  11:00:00,3463448.813755915,429193.96980118775,180000.0,0.0,658581.8558237508,2145606.4429732095
 01/02  12:00:00,3319542.6990042157,300748.8263210583,180000.0,0.0,638001.1728292586,2166656.4190645125
 01/02  13:00:00,3883856.550762863,193141.62316526126,180000.0,0.0,961289.401534407,2522116.501431686
 01/02  14:00:00,3386023.87701096,146973.33364531756,180000.0,0.0,729756.7178463697,2304260.552940389
 01/02  15:00:00,3150662.963766803,146951.5594737471,180000.0,0.0,624280.7174995971,2174397.4142145757
 01/02  16:00:00,3316429.700123598,223517.9340645244,180000.0,0.0,672302.3111534123,2213300.430274152
