Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,2994398.225089225,790861.444378524,180000.0,0.0,170133.64608780228,1748718.5402021143
 01/01  02:00:00,3099970.2907121666,899446.7475466746,180000.0,0.0,170133.64608780228,1745705.302656905
 01/01  03:00:00,3140347.4039922524,942837.0983719698,180000.0,0.0,170133.64608780228,1742692.0651116958
 01/01  04:00:00,3595015.140763253,1400518.0726881796,180000.0,0.0,170133.64608780228,1739678.8275664866
 01/01  05:00:00,3487667.0778794717,1296183.2473496073,180000.0,0.0,170133.64608780228,1736665.5900212773
 01/01  06:00:00,3404228.5275062183,1233226.4654499858,180000.0,0.0,170133.64608780228,1736665.5900212773
 01/01  07:00:00,3672044.2981464006,1190404.9380129804,180000.0,0.0,344040.41739126144,1877947.6209002577
 01/01  08:00:00,7272730.39923587,1069790.0159320098,180000.0,0.0,1083915.9710432566,4861648.842471329
 01/01  09:00:00,5675082.591771426,979722.0400321035,180000.0,0.0,903834.9948414497,3536425.7391612222
 01/01  10:00:00,4737180.227216134,857266.082770311,180000.0,0.0,675732.4249858276,2960460.661986475
 01/01  11:00:00,3743602.631389398,709347.7874346706,180000.0,0.0,658581.8558237508,2145606.4429732095
 01/01  12:00:00,3542798.181744082,524004.30906092474,180000.0,0.0,638001.1728292586,2166656.4190645125
 01/01  13:00:00,3411045.9766319217,386213.2271287669,180000.0,0.0,624280.7174995971,2193243.0073720487
 01/01  14:00:00,2671207.224802995,319573.53402042825,180000.0,0.0,281955.3570245433,1864645.0611791403
 01/01  15:00:00,4018947.1905331947,314676.2753531721,180000.0,0.0,397207.18179369974,3102030.46080744
 01/01  16:00:00,3453967.280113175,361055.5140541013,180000.0,0.0,672302.3111534123,2213300.430274152
 01/01  17:00:00,3736049.487442439,447585.3653056049,180000.0,0.0,795786.4091203656,2269438.4240165795
 01/01  18:00:00,5751108.606965933,537999.7906974442,180000.0,0.0,1869412.038666376,3079493.951654959
 01/01  19:00:00,5838596.810413326,230943.74781500665,180000.0,0.0,2291316.040053467,3024825.1719661904
 01/01  20:00:00,5419504.370745622,404463.65560272883,180000.0,0.0,1248561.4349991942,3438555.396723024
 01/01  21:00:00,5506669.023943708,407525.9509120087,180000.0,0.0,1951734.7706443449,2760314.8655984113
 01/01  22:00:00,5056252.808879727,479178.92241794814,180000.0,0.0,1488669.4032682702,2669450.5176678044
 01/01  23:00:00,4686194.980888782,563204.7040410913,180000.0,0.0,1293152.914820594,2442743.9252381534
 01/01  24:00:00,3141207.339767603,656226.3817414031,180000.0,0.0,284013.42532399256,1877595.1533867852
 01/02  01:00:00,2939283.2274907306,735746.4467800291,180000.0,0.0,170133.64608780228,1748718.5402021143
 01/02  02:00:00,3005300.002817207,804776.4596517154,180000.0,0.0,170133.64608780228,1745705.302656905
 01/02  03:00:00,3074237.42269389,876727.1170736076,180000.0,0.0,170133.64608780228,1742692.0651116958
 01/02  04:00:00,3540851.8568997635,1346354.78882469,180000.0,0.0,170133.64608780228,1739678.8275664866
 01/02  05:00:00,3434993.3426934835,1243509.5121636183,180000.0,0.0,170133.64608780228,1736665.5900212773
 01/02  06:00:00,4070251.163909857,1219154.723168052,180000.0,0.0,228102.56985562202,2358791.044939031
 01/02  07:00:00,7193054.901784186,1134637.1971472586,180000.0,0.0,692882.9941479045,5105883.388647121
 01/02  08:00:00,4947436.2177389655,1095624.0960284865,180000.0,0.0,1083915.9710432566,2510520.580877946
 01/02  09:00:00,4190222.480158238,903403.2601153698,180000.0,0.0,781208.4253326003,2250510.9769736184
 01/02  10:00:00,3542839.7187979734,700617.8494597604,180000.0,0.0,549332.7302613213,2049168.0816033708
 01/02  11:00:00,3564544.4973473474,530289.6533926203,180000.0,0.0,658581.8558237508,2145606.4429732095
 01/02  12:00:00,3404404.5583498315,385610.6856666744,180000.0,0.0,638001.1728292586,2166656.4190645125
 01/02  13:00:00,3951003.234779005,260288.3071814031,180000.0,0.0,961289.401534407,2522116.501431686
 01/02  14:00:00,3431832.576153405,192782.0327877624,180000.0,0.0,729756.7178463697,2304260.552940389
 01/02  15:00:00,3163546.459961418,159835.05566836175,180000.0,0.0,624280.7174995971,2174397.4142145757
 01/02  16:00:00,3284773.712174667,191861.94611559328,180000.0,0.0,672302.3111534123,2213300.430274152
 01/02  17:00:00,4972325.011582887,262322.51036557485,180000.0,0.0,952714.1169533688,3534049.0952640544
 01/02  18:00:00,5647238.064787548,434129.24851906067,180000.0,0.0,1869412.038666376,3079493.951654959
 01/02  19:00:00,6162673.563635101,134289.7713362864,180000.0,0.0,2556292.333607554,3180579.608112598
 01/02  20:00:00,4764604.05256729,338494.0258960841,180000.0,0.0,1518682.8993019047,2579503.2439486277
 01/02  21:00:00,6764135.020300297,319161.36725772335,180000.0,0.0,2174692.169751344,3883188.0465022875
