Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,562.093550197417,269.68373454959,831.7772847470071,2994398.225089225,790861.444378524,180000.0,0.0,170133.64608780228,1748718.5402021143
 01/01  02:00:00,561.2565397681922,299.84631876296515,861.1028585311574,3099970.2907121666,899446.7475466746,180000.0,0.0,170133.64608780228,1745705.302656905
 01/01  03:00:00,560.4195293389674,311.89919399221384,872.3187233311812,3140347.4039922524,942837.0983719698,180000.0,0.0,170133.64608780228,1742692.0651116958
 01/01  04:00:00,559.5825189097426,439.0327979689387,998.6153168786814,3595015.140763253,1400518.0726881796,180000.0,0.0,170133.64608780228,1739678.8275664866
 01/01  05:00:00,558.7455084805179,410.05090204155755,968.7964105220753,3487667.0778794717,1296183.2473496073,180000.0,0.0,170133.64608780228,1736665.5900212773
 01/01  06:00:00,553.0561283489535,392.5629070694405,945.619035418394,3404228.5275062183,1233226.4654499858,180000.0,0.0,170133.64608780228,1736665.5900212773
 01/01  07:00:00,639.344266703728,380.668038336939,1020.0123050406669,3672044.2981464006,1190404.9380129804,180000.0,0.0,344040.41739126144,1877947.6209002577
 01/01  08:00:00,1673.0389953621834,347.16389331444714,2020.2028886766304,7272730.39923587,1069790.0159320098,180000.0,0.0,1083915.9710432566,4861648.842471329
 01/01  09:00:00,1254.2668199275895,322.14501112002876,1576.4118310476183,5675082.591771426,979722.0400321035,180000.0,0.0,903834.9948414497,3536425.7391612222
 01/01  10:00:00,1027.7539290127288,288.12946743619756,1315.8833964489263,4737180.227216134,857266.082770311,180000.0,0.0,675732.4249858276,2960460.661986475
 01/01  11:00:00,792.848567765202,247.04105206518628,1039.8896198303883,3743602.631389398,709347.7874346706,180000.0,0.0,658581.8558237508,2145606.4429732095
 01/01  12:00:00,788.5538535230992,195.55675251692355,984.1106060400227,3542798.181744082,524004.30906092474,180000.0,0.0,638001.1728292586,2166656.4190645125
 01/01  13:00:00,790.2313193064318,157.28145198021303,947.5127712866448,3411045.9766319217,386213.2271287669,180000.0,0.0,624280.7174995971,2193243.0073720487
 01/01  14:00:00,603.2315807729351,138.77042611678564,742.0020068897207,2671207.224802995,319573.53402042825,180000.0,0.0,281955.3570245433,1864645.0611791403
 01/01  15:00:00,978.9641431055618,137.41007648699227,1116.3742195925543,4018947.1905331947,314676.2753531721,180000.0,0.0,397207.18179369974,3102030.46080744
 01/01  16:00:00,809.1421572386315,150.2931983483615,959.4353555869931,3453967.280113175,361055.5140541013,180000.0,0.0,672302.3111534123,2213300.430274152
 01/01  17:00:00,863.4622561491205,174.32926814044578,1037.7915242895663,3736049.487442439,447585.3653056049,180000.0,0.0,795786.4091203656,2269438.4240165795
 01/01  18:00:00,1398.085782296802,199.44438630484564,1597.5301686016478,5751108.606965933,537999.7906974442,180000.0,0.0,1869412.038666376,3079493.951654959
 01/01  19:00:00,1507.681406277311,114.15104105972407,1621.8324473370349,5838596.810413326,230943.74781500665,180000.0,0.0,2291316.040053467,3024825.1719661904
 01/01  20:00:00,1343.06686531747,162.35101544520248,1505.4178807626724,5419504.370745622,404463.65560272883,180000.0,0.0,1248561.4349991942,3438555.396723024
 01/01  21:00:00,1366.4286313976943,163.20165303111352,1529.6302844288077,5506669.023943708,407525.9509120087,180000.0,0.0,1951734.7706443449,2760314.8655984113
 01/01  22:00:00,1221.4094129060495,183.1052562272078,1404.5146691332575,5056252.808879727,479178.92241794814,180000.0,0.0,1488669.4032682702,2669450.5176678044
 01/01  23:00:00,1095.2750769021363,206.44575112252534,1301.7208280246618,4686194.980888782,563204.7040410913,180000.0,0.0,1293152.914820594,2442743.9252381534
