Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,2807903.2605956495,604366.4798849485,180000.0,0.0,170133.64608780228,1748718.5402021143
 01/01  02:00:00,2875229.460688211,674705.917522719,180000.0,0.0,170133.64608780228,1745705.302656905
 01/01  03:00:00,2907121.8984118043,709611.5927915213,180000.0,0.0,170133.64608780228,1742692.0651116958
 01/01  04:00:00,3316180.547131945,1121683.4790568715,180000.0,0.0,170133.64608780228,1739678.8275664866
 01/01  05:00:00,3193546.2667688485,1002062.4362389839,180000.0,0.0,170133.64608780228,1736665.5900212773
 01/01  06:00:00,3088181.021993137,917178.9599369043,180000.0,0.0,170133.64608780228,1736665.5900212773
 01/01  07:00:00,3335388.7194230277,853749.3592896073,180000.0,0.0,344040.41739126144,1877947.6209002577
 01/01  08:00:00,6940933.505232842,737993.1219289817,180000.0,0.0,1083915.9710432566,4861648.842471329
 01/01  09:00:00,5353033.876172684,657673.3244333623,180000.0,0.0,903834.9948414497,3536425.7391612222
 01/01  10:00:00,4413892.769295411,533978.624849588,180000.0,0.0,675732.4249858276,2960460.661986475
 01/01  11:00:00,3534904.6624946054,500649.8185398788,180000.0,0.0,658581.8558237508,2145606.4429732095
 01/01  12:00:00,3487581.7433002135,468787.87061705627,180000.0,0.0,638001.1728292586,2166656.4190645125
 01/01  13:00:00,3445018.6915709395,420185.94206778484,180000.0,0.0,624280.7174995971,2193243.0073720487
 01/01  14:00:00,2713539.9771079747,361906.28632540774,180000.0,0.0,281955.3570245433,1864645.0611791403
 01/01  15:00:00,4016841.4387761443,312570.5235961217,180000.0,0.0,397207.18179369974,3102030.46080744
 01/01  16:00:00,3408704.3197549246,315792.55369585124,180000.0,0.0,672302.3111534123,2213300.430274152
 01/01  17:00:00,3663377.6819997113,374913.5598628777,180000.0,0.0,795786.4091203656,2269438.4240165795
 01/01  18:00:00,5645150.380782427,432041.5645139393,180000.0,0.0,1869412.038666376,3079493.951654959
 01/01  19:00:00,5751755.293927697,144102.2313293775,180000.0,0.0,2291316.040053467,3024825.1719661904
 01/01  20:00:00,5311499.260310057,296458.54516716476,180000.0,0.0,1248561.4349991942,3438555.396723024
 01/01  21:00:00,5399165.219140582,300022.14610888204,180000.0,0.0,1951734.7706443449,2760314.8655984113
 01/01  22:00:00,4939689.86535635,362615.97889457236,180000.0,0.0,1488669.4032682702,2669450.5176678044
 01/01  23:00:00,4557234.255584406,434243.9787367149,180000.0,0.0,1293152.914820594,2442743.9252381534
 01/01  24:00:00,2997937.3668399528,512956.40881375264,180000.0,0.0,284013.42532399256,1877595.1533867852
 01/02  01:00:00,2771581.5546434475,568044.7739327465,180000.0,0.0,170133.64608780228,1748718.5402021143
 01/02  02:00:00,2801473.7379301013,600950.1947646097,180000.0,0.0,170133.64608780228,1745705.302656905
 01/02  03:00:00,2833066.7660605186,635556.460440236,180000.0,0.0,170133.64608780228,1742692.0651116958
 01/02  04:00:00,3239405.3617824377,1044908.293707364,180000.0,0.0,170133.64608780228,1739678.8275664866
 01/02  05:00:00,3128197.1828752216,936713.3523453574,180000.0,0.0,170133.64608780228,1736665.5900212773
 01/02  06:00:00,3760597.948089488,909501.5073476821,180000.0,0.0,228102.56985562202,2358791.044939031
 01/02  07:00:00,6882872.713537401,824455.0089004718,180000.0,0.0,692882.9941479045,5105883.388647121
 01/02  08:00:00,4670629.35129928,818817.2295888023,180000.0,0.0,1083915.9710432566,2510520.580877946
 01/02  09:00:00,3975475.613616038,688656.3935731702,180000.0,0.0,781208.4253326003,2250510.9769736184
 01/02  10:00:00,3374984.6239122152,532762.754574002,180000.0,0.0,549332.7302613213,2049168.0816033708
 01/02  11:00:00,3437956.572622586,403701.7286678592,180000.0,0.0,658581.8558237508,2145606.4429732095
