Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,3320766.4743335424,1117229.6936228408,180000.0,0.0,170133.64608780228,1748718.5402021143
 01/01  02:00:00,3433835.840413169,1233312.2972476776,180000.0,0.0,170133.64608780228,1745705.302656905
 01/01  03:00:00,3467335.628763519,1269825.3231432363,180000.0,0.0,170133.64608780228,1742692.0651116958
 01/01  04:00:00,3954205.6443674155,1759708.576292342,180000.0,0.0,170133.64608780228,1739678.8275664866
 01/01  05:00:00,3838124.5259117065,1646640.695381842,180000.0,0.0,170133.64608780228,1736665.5900212773
 01/01  06:00:00,3753726.2840339243,1582724.2219776919,180000.0,0.0,170133.64608780228,1736665.5900212773
 01/01  07:00:00,4023738.929397324,1542099.569263904,180000.0,0.0,344040.41739126144,1877947.6209002577
 01/01  08:00:00,7638619.922778049,1435679.539474188,180000.0,0.0,1083915.9710432566,4861648.842471329
 01/01  09:00:00,6061096.3749330845,1365735.8231937622,180000.0,0.0,903834.9948414497,3536425.7391612222
 01/01  10:00:00,5068999.17225591,1189085.0278100863,180000.0,0.0,675732.4249858276,2960460.661986475
 01/01  11:00:00,4036086.794613269,1001831.9506585421,180000.0,0.0,658581.8558237508,2145606.4429732095
 01/01  12:00:00,3892482.820490071,873688.9478069138,180000.0,0.0,638001.1728292586,2166656.4190645125
 01/01  13:00:00,3744313.929111067,719481.1796079122,180000.0,0.0,624280.7174995971,2193243.0073720487
 01/01  14:00:00,2965995.8505356284,614362.1597530612,180000.0,0.0,281955.3570245433,1864645.0611791403
 01/01  15:00:00,4243970.012907356,539699.097727333,180000.0,0.0,397207.18179369974,3102030.46080744
 01/01  16:00:00,3665213.056666346,572301.2906072724,180000.0,0.0,672302.3111534123,2213300.430274152
 01/01  17:00:00,3985516.8135220148,697052.6913851809,180000.0,0.0,795786.4091203656,2269438.4240165795
 01/01  18:00:00,6069185.487606926,856076.6713384386,180000.0,0.0,1869412.038666376,3079493.951654959
 01/01  19:00:00,6125528.144746297,517875.0821479772,180000.0,0.0,2291316.040053467,3024825.1719661904
 01/01  20:00:00,5752721.744967863,737681.0298249711,180000.0,0.0,1248561.4349991942,3438555.396723024
 01/01  21:00:00,5846451.895137275,747308.822105576,180000.0,0.0,1951734.7706443449,2760314.8655984113
 01/01  22:00:00,5398557.120855443,821483.2343936644,180000.0,0.0,1488669.4032682702,2669450.5176678044
 01/01  23:00:00,5024578.361938864,901588.0850911733,180000.0,0.0,1293152.914820594,2442743.9252381534
 01/01  24:00:00,3464545.9063281757,979564.9483019753,180000.0,0.0,284013.42532399256,1877595.1533867852
 01/02  01:00:00,3232847.6170539623,1029310.8363432612,180000.0,0.0,170133.64608780228,1748718.5402021143
 01/02  02:00:00,3251576.2585539124,1051052.7153884203,180000.0,0.0,170133.64608780228,1745705.302656905
 01/02  03:00:00,3270771.1855274187,1073260.8799071359,180000.0,0.0,170133.64608780228,1742692.0651116958
 01/02  04:00:00,3712682.8278007247,1518185.7597256512,180000.0,0.0,170133.64608780228,1739678.8275664866
 01/02  05:00:00,3553032.455146032,1361548.6246161675,180000.0,0.0,170133.64608780228,1736665.5900212773
 01/02  06:00:00,4141457.071422548,1290360.6306807424,180000.0,0.0,228102.56985562202,2358791.044939031
 01/02  07:00:00,7214606.730223027,1156189.0255860994,180000.0,0.0,692882.9941479045,5105883.388647121
 01/02  08:00:00,4951040.576864853,1099228.455154374,180000.0,0.0,1083915.9710432566,2510520.580877946
 01/02  09:00:00,4189580.075197789,902760.8551549201,180000.0,0.0,781208.4253326003,2250510.9769736184
 01/02  10:00:00,3519768.8021043846,677546.9327661712,180000.0,0.0,549332.7302613213,2049168.0816033708
 01/02  11:00:00,3526098.532668007,491843.68871328025,180000.0,0.0,658581.8558237508,2145606.4429732095
 01/02  12:00:00,3361664.9988966156,342871.1262134584,180000.0,0.0,638001.1728292586,2166656.4190645125
 01/02  13:00:00,3908036.4449716704,217321.5173740687,180000.0,0.0,961289.401534407,2522116.501431686
 01/02  14:00:00,3392234.8758745156,153184.33250887314,180000.0,0.0,729756.7178463697,2304260.552940389
 01/02  15:00:00,3129441.22071719,125729.81642413346,180000.0,0.0,624280.7174995971,2174397.4142145757
 01/02  16:00:00,3244659.2813445376,151747.51528546432,180000.0,0.0,672302.3111534123,2213300.430274152
 01/02  17:00:00,4905178.768116278,195176.26689896572,180000.0,0.0,952714.1169533688,3534049.0952640544
 01/02  18:00:00,5562352.690862132,349243.8745936436,180000.0,0.0,1869412.038666376,3079493.951654959
 01/02  19:00:00,6120219.284448003,91835.4921491887,180000.0,0.0,2556292.333607554,3180579.608112598
 01/02  20:00:00,4750173.677357685,324063.6506864787,180000.0,0.0,1518682.8993019047,2579503.2439486277
 01/02  21:00:00,6760191.27461818,315217.62157560524,180000.0,0.0,2174692.169751344,3883188.0465022875
 01/02  22:00:00,4420819.1778496,398714.665563124,180000.0,0.0,1159378.4753563947,2443772.071404377
 01/02  23:00:00,3275371.9355736244,506639.9534917916,180000.0,0.0,450373.9461961379,1931264.5990967518
 01/02  24:00:00,3296329.7364633293,571605.6235614773,180000.0,0.0,397893.2045601828,2003458.5290262473
