Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,4703345.651709868,2344485.866071249,180000.0,0.0,146007.52502587435,1979158.2356079787
 01/01  02:00:00,4659951.754785795,2294534.1433238187,180000.0,0.0,146007.52502587435,1985716.0614313358
 01/01  03:00:00,4594437.203480583,2357860.196791889,180000.0,0.0,146007.52502587435,1856875.4566580541
 01/01  04:00:00,4772926.2645208435,2421791.4320087926,180000.0,0.0,146007.52502587435,1971433.282481411
 01/01  05:00:00,5258796.188483534,2476685.5703724925,180000.0,0.0,146007.52502587435,2402409.0680804015
 01/01  06:00:00,5954164.879970915,2536234.1871990273,180000.0,0.0,220791.8671122978,2973950.1533731488
 01/01  07:00:00,6294326.468393806,2566419.364652884,180000.0,0.0,596494.1571179013,2910558.7971628723
 01/01  08:00:00,5255483.839958848,2547787.4572946457,180000.0,0.0,440990.20770010015,2047019.2869171018
 01/01  09:00:00,4537856.975538645,2295030.198795977,180000.0,0.0,146007.52502587435,1878299.6250829406
 01/01  10:00:00,4124781.2404634235,2009489.986084811,180000.0,0.0,146007.52502587435,1756600.4097846197
 01/01  11:00:00,3822639.617602676,1818852.693416564,180000.0,0.0,146007.52502587435,1652099.6480710024
 01/01  12:00:00,4597404.75884079,1639140.1793194348,180000.0,0.0,747843.4208642343,2012912.2374599143
 01/01  13:00:00,4449289.6452945275,1479217.8826312257,180000.0,0.0,730037.6251293716,2046027.000576165
 01/01  14:00:00,4283325.508503938,1319074.783383591,180000.0,0.0,724102.3598844174,2047308.4896913117
 01/01  15:00:00,4360734.259401003,1168308.710670292,180000.0,0.0,727069.9925068945,2272515.680679199
 01/01  16:00:00,5132568.258189233,1057035.6203603954,180000.0,0.0,747843.4208642343,3133682.080006839
 01/01  17:00:00,9234182.027958516,925325.8661478522,180000.0,0.0,1350272.84322709,6756405.351733781
 01/01  18:00:00,8756040.411940493,1164535.8668947062,180000.0,0.0,1494203.02541723,5874112.847342113
 01/01  19:00:00,8565567.897389831,1496629.4983288732,180000.0,0.0,2558099.320575278,4273643.269241472
 01/01  20:00:00,8650612.753013197,1562733.7894580278,180000.0,0.0,2967632.6224771207,3864374.349223489
 01/01  21:00:00,8322946.747640194,1740181.5135289435,180000.0,0.0,2801445.1956184017,3495099.2498964635
 01/01  22:00:00,7673928.536798956,1941324.3579845275,180000.0,0.0,2216821.568990409,3213220.1614435767
 01/01  23:00:00,5678855.086666042,2145040.534471344,180000.0,0.0,1032736.1526220378,2214857.610976275
 01/01  24:00:00,4608911.556423264,2331066.9372861832,180000.0,0.0,146007.52502587435,1878299.6250829406
 01/02  01:00:00,4954596.496432949,2595736.7107943306,180000.0,0.0,146007.52502587435,1979158.2356079787
 01/02  02:00:00,4940549.673176307,2575132.0617143326,180000.0,0.0,146007.52502587435,1985716.0614313358
 01/02  03:00:00,4872102.742790218,2635525.736101524,180000.0,0.0,146007.52502587435,1856875.4566580541
 01/02  04:00:00,5051646.869618485,2700512.037106434,180000.0,0.0,146007.52502587435,1971433.282481411
 01/02  05:00:00,5687115.1634193165,2749745.0019151377,180000.0,0.0,154020.13310656257,2549656.0033928505
 01/02  06:00:00,6415545.46909458,2730976.988043198,180000.0,0.0,295576.2091987212,3165803.5995662194
 01/02  07:00:00,5844485.64009212,2689997.207100535,180000.0,0.0,146007.52502587435,2787626.7585055633
 01/02  08:00:00,5923912.26177977,2745372.1451322176,180000.0,0.0,735972.8903743259,2222880.3382262248
 01/02  09:00:00,6654844.257634528,2415774.0969119016,180000.0,0.0,1406657.8630541551,2613892.6710346164
 01/02  10:00:00,6253148.052299038,2110036.612513175,180000.0,0.0,1445237.0871463579,2485191.033071386
 01/02  11:00:00,4908824.428861437,1912941.2511150062,180000.0,0.0,774552.1144665285,2015651.312190666
 01/02  12:00:00,4694635.03575189,1736370.4562305352,180000.0,0.0,747843.4208642343,2012912.2374599143
 01/02  13:00:00,4524619.042741294,1554547.280077992,180000.0,0.0,730037.6251293716,2046027.000576165
 01/02  14:00:00,4322601.970006351,1358351.2448860044,180000.0,0.0,724102.3598844174,2047308.4896913117
 01/02  15:00:00,4361417.132035114,1168991.583304403,180000.0,0.0,727069.9925068945,2272515.680679199
 01/02  16:00:00,5097504.522615984,1021971.8847871454,180000.0,0.0,747843.4208642343,3133682.080006839
 01/02  17:00:00,5749424.733795056,1018851.4563258344,180000.0,0.0,146007.52502587435,4382387.7855935525
 01/02  18:00:00,7295379.818982322,1160310.4331670369,180000.0,0.0,1044606.6831119463,4867274.030416897
 01/02  19:00:00,6308297.930148244,1468343.278448088,180000.0,0.0,1049206.5136767859,3553552.328779162
 01/02  20:00:00,7694094.721801131,1462808.4270098347,180000.0,0.0,2262819.8746388042,3712594.4282979313
 01/02  21:00:00,7451834.021453983,1454981.6429315545,180000.0,0.0,2138179.3044947656,3572452.2854312784
 01/02  22:00:00,7516947.982742314,1723138.5341601116,180000.0,0.0,2216821.568990409,3274425.43121135
 01/02  23:00:00,4335707.750700073,2003755.6435699873,180000.0,0.0,146007.52502587435,1899723.7935078272
 01/02  24:00:00,4438687.969788749,2160843.3506516675,180000.0,0.0,146007.52502587435,1878299.6250829406
 01/03  01:00:00,4747042.151582299,2388182.3659436796,180000.0,0.0,146007.52502587435,1979158.2356079787
 01/03  02:00:00,4718979.574483403,2353561.9630214274,180000.0,0.0,146007.52502587435,1985716.0614313358
 01/03  03:00:00,4633766.716257846,2397189.7095691515,180000.0,0.0,146007.52502587435,1856875.4566580541
 01/03  04:00:00,4788512.767002476,2437377.934490425,180000.0,0.0,146007.52502587435,1971433.282481411
 01/03  05:00:00,5245468.912213553,2463358.2941025114,180000.0,0.0,146007.52502587435,2402409.0680804015
 01/03  06:00:00,5735176.691848613,2476774.565262617,180000.0,0.0,146007.52502587435,2889205.9292736812
 01/03  07:00:00,5888664.905534261,2434728.790397589,180000.0,0.0,371250.84107188776,2861831.124604636
 01/03  08:00:00,5323853.7400001725,2380735.4903442953,180000.0,0.0,588481.549037213,2134949.812571663
 01/03  09:00:00,4342401.416269362,2099574.639526693,180000.0,0.0,146007.52502587435,1878299.6250829406
 01/03  10:00:00,4947481.901496166,1661502.2217161977,180000.0,0.0,795325.5428238685,2277970.817387981
 01/03  11:00:00,4512075.421276273,1439685.656320126,180000.0,0.0,774552.1144665285,2092157.8994003825
 01/03  12:00:00,4248381.0380079895,1290116.4584866336,180000.0,0.0,747843.4208642343,2012912.2374599143
 01/03  13:00:00,4091011.250493559,1120939.4878302575,180000.0,0.0,730037.6251293716,2046027.000576165
 01/03  14:00:00,3913375.435907456,949124.710787109,180000.0,0.0,724102.3598844174,2047308.4896913117
 01/03  15:00:00,3973993.2169456333,781567.6682149216,180000.0,0.0,727069.9925068945,2272515.680679199
 01/03  16:00:00,3723463.315887068,677594.3647919119,180000.0,0.0,146007.52502587435,2705854.2891115164
 01/03  17:00:00,6549931.513117416,632483.2491370554,180000.0,0.0,833904.7669160711,4881365.530214494
 01/03  18:00:00,7004930.875457213,665818.4215536136,180000.0,0.0,1044606.6831119463,5071317.098505211
 01/03  19:00:00,6312304.286206419,1027274.2703571762,180000.0,0.0,1350272.8432270898,3697561.3633779446
 01/03  20:00:00,4845222.023459952,1132045.9318781402,180000.0,0.0,499007.42546952784,2958296.6742577245
 01/03  21:00:00,6056333.836813191,1257447.0115573178,180000.0,0.0,1474913.413371129,3037752.623288359
 01/03  22:00:00,6391369.257891981,1385817.5562799629,180000.0,0.0,1698969.6763681513,3004019.5768634244
