Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,605.2388293440607,522.2006110952152,1127.439440439276,4058781.985581394,1699922.1999427746,180000.0,0.0,146007.52502587435,1979158.2356079787
 01/01  02:00:00,607.0604476283265,548.4387875604478,1155.4992351887745,4159797.246679588,1794379.6352176126,180000.0,0.0,146007.52502587435,1985716.0614313358
 01/01  03:00:00,571.2713907468594,569.5887498173722,1140.8601405642316,4107096.506031234,1870519.4993425398,180000.0,0.0,146007.52502587435,1856875.4566580541
 01/01  04:00:00,603.0930090311252,586.900553262867,1189.9935622939922,4283976.824258372,1932841.991746321,180000.0,0.0,146007.52502587435,1971433.282481411
 01/01  05:00:00,722.8085050308449,600.2235533908506,1323.0320584216954,4762915.410318104,1980804.792207062,180000.0,0.0,146007.52502587435,2402409.0680804015
 01/01  06:00:00,899.4251924366356,611.6356428189561,1511.0608352555917,5439819.006920129,2021888.3141482417,180000.0,0.0,220791.8671122978,2973950.1533731488
 01/01  07:00:00,985.5297510391448,610.5923601884468,1596.1221112275916,5746039.60041933,2018132.4966784085,180000.0,0.0,596494.1571179013,2910558.7971628723
 01/01  08:00:00,702.1378840733896,602.2650605617755,1304.402944635165,4695850.600686595,1988154.218022392,180000.0,0.0,440990.20770010015,2047019.2869171018
 01/01  09:00:00,573.0074379840746,573.8396221802067,1146.8470601642812,4128649.4165914124,1885822.639848744,180000.0,0.0,146007.52502587435,1878299.6250829406
 01/01  10:00:00,537.580903994059,523.4350266923075,1061.0159306863666,3819657.350470919,1704366.0960923068,180000.0,0.0,146007.52502587435,1756600.4097846197
 01/01  11:00:00,506.6074789405868,478.49805230854383,985.1055312491306,3546379.9124968704,1542592.988310758,180000.0,0.0,146007.52502587435,1652099.6480710024
 01/01  12:00:00,771.7401609781542,424.81547142655927,1196.5556324047134,4307600.2766569685,1349335.6971356135,180000.0,0.0,747843.4208642343,2012912.2374599143
 01/01  13:00:00,775.0199340731393,371.9437319091347,1146.963665982274,4129069.1975361863,1158997.434872885,180000.0,0.0,730037.6251293716,2046027.000576165
 01/01  14:00:00,773.4029792000964,335.1310768790697,1108.534056079166,3990722.601884998,1026471.8767646509,180000.0,0.0,724102.3598844174,2047308.4896913117
 01/01  15:00:00,836.7848746474199,315.8929153534827,1152.6777900009026,4149640.044003249,957214.4952725377,180000.0,0.0,727069.9925068945,2272515.680679199
 01/01  16:00:00,1082.0923993968995,299.45831272665714,1381.5507121235567,4973582.563644804,898049.9258159656,180000.0,0.0,747843.4208642343,3133682.080006839
 01/01  17:00:00,2258.0156005029626,245.69161368033804,2503.7072141833005,9013345.971059883,704489.8092492169,180000.0,0.0,1350272.84322709,6756405.351733781
 01/01  18:00:00,2058.7512625127183,289.9190127213607,2348.670275234079,8455212.990842683,863708.4457968983,180000.0,0.0,1494203.02541723,5874112.847342113
 01/01  19:00:00,1913.5939997391547,346.3160101656929,2259.9100099048474,8135676.035657451,1066737.6365964944,180000.0,0.0,2558099.320575278,4273643.269241472
 01/01  20:00:00,1918.855267654214,346.82740631312004,2265.6826739673343,8156457.626282403,1068578.6627272326,180000.0,0.0,2967632.6224771207,3864374.349223489
 01/01  21:00:00,1778.545898364236,376.4124377561111,2154.9583361203468,7757850.01003325,1175084.775922,180000.0,0.0,2801445.1956184017,3495099.2498964635
 01/01  22:00:00,1542.3900496706747,413.570272105986,1955.9603217766607,7041457.158395979,1308852.9795815495,180000.0,0.0,2216821.568990409,3213220.1614435767
 01/01  23:00:00,931.615153387416,451.8627808827427,1383.4779342701586,4980520.563372571,1446706.0111778737,180000.0,0.0,1032736.1526220378,2214857.610976275
 01/01  24:00:00,582.7346164269669,486.3298843587746,1069.0645007857415,3848632.202828669,1570787.5836915886,180000.0,0.0,146007.52502587435,1878299.6250829406
 01/02  01:00:00,605.2388293440607,538.6395196995613,1143.8783490436222,4117962.0565570397,1759102.270918421,180000.0,0.0,146007.52502587435,1979158.2356079787
 01/02  02:00:00,607.0604476283265,532.1212647406853,1139.1817123690118,4101054.164528443,1735636.5530664674,180000.0,0.0,146007.52502587435,1985716.0614313358
 01/02  03:00:00,571.2713907468594,544.637770284805,1115.9091610316646,4017272.979713992,1780695.9730252982,180000.0,0.0,146007.52502587435,1856875.4566580541
 01/02  04:00:00,603.0930090311252,559.3946566860757,1162.4876657172008,4184955.5965819233,1833820.7640698724,180000.0,0.0,146007.52502587435,1971433.282481411
 01/02  05:00:00,765.9361559733829,571.3561442936885,1337.2923002670714,4814252.280961458,1876882.1194572789,180000.0,0.0,154020.13310656257,2549656.0033928505
 01/02  06:00:00,973.4912447364952,567.4658117510756,1540.9570564875708,5547445.403355255,1862876.9223038722,180000.0,0.0,295576.2091987212,3165803.5995662194
 01/02  07:00:00,826.2467869421071,561.1507156411941,1387.397502583301,4994631.009299884,1840142.5763082986,180000.0,0.0,146007.52502587435,2787626.7585055633
 01/02  08:00:00,832.9278101798755,577.593973971505,1410.5217841513804,5077878.4229449695,1899338.3062974177,180000.0,0.0,735972.8903743259,2222880.3382262248
 01/02  09:00:00,1127.5194890896182,494.5386929821513,1622.0581820717696,5839409.45545837,1600339.2947357448,180000.0,0.0,1406657.8630541551,2613892.6710346164
 01/02  10:00:00,1100.8642888294062,422.8647466747526,1523.729035504159,5485424.527814971,1342313.0880291092,180000.0,0.0,1445237.0871463579,2485191.033071386
 01/02  11:00:00,782.1897715962307,381.8796204994516,1164.0693920956824,4190649.8115444565,1194766.6337980258,180000.0,0.0,774552.1144665285,2015651.312190666
 01/02  12:00:00,771.7401609781542,347.9966844298458,1119.7368454080001,4031052.6434688,1072788.0639474448,180000.0,0.0,747843.4208642343,2012912.2374599143
 01/02  13:00:00,775.0199340731393,313.6792914138468,1088.699225486986,3919317.21175315,949245.4490898484,180000.0,0.0,730037.6251293716,2046027.000576165
 01/02  14:00:00,773.4029792000964,274.8868896215388,1048.289868821635,3773843.527757887,809592.8026375396,180000.0,0.0,724102.3598844174,2047308.4896913117
 01/02  15:00:00,836.7848746474199,235.47541151533292,1072.260286162753,3860137.03018591,667711.4814551986,180000.0,0.0,727069.9925068945,2272515.680679199
 01/02  16:00:00,1082.0923993968995,206.58482987997454,1288.677229276874,4639238.025396747,563705.3875679083,180000.0,0.0,747843.4208642343,3133682.080006839
 01/02  17:00:00,1264.0481326303393,213.59533825615065,1477.64347088649,5319516.495191364,588943.2177221423,180000.0,0.0,146007.52502587435,4382387.7855935525
 01/02  18:00:00,1654.1859405042458,252.02401558365855,1906.2099560879042,6862355.841916455,727286.4561011709,180000.0,0.0,1044606.6831119463,4867274.030416897
 01/02  19:00:00,1294.4318476944877,323.5961228443138,1618.0279705388014,5824900.693939686,984946.0422395299,180000.0,0.0,1049206.5136767859,3553552.328779162
 01/02  20:00:00,1680.9128596642488,314.3108310635956,1995.2236907278443,7182805.286620241,951518.991828944,180000.0,0.0,2262819.8746388042,3712594.4282979313
 01/02  21:00:00,1615.7923273673414,306.9408593291804,1922.733186696522,6921839.4721074775,924987.0935850494,180000.0,0.0,2138179.3044947656,3572452.2854312784
 01/02  22:00:00,1559.3915134950562,374.6970269137428,1934.088540408799,6962718.745471677,1168909.2968894741,180000.0,0.0,2216821.568990409,3274425.43121135
 01/02  23:00:00,597.7644742028017,447.0346961873273,1044.799170390129,3761277.0134044643,1429324.9062743783,180000.0,0.0,146007.52502587435,1899723.7935078272
 01/02  24:00:00,582.7346164269669,489.6837472493623,1072.4183636763291,3860706.1092347847,1582861.4900977043,180000.0,0.0,146007.52502587435,1878299.6250829406
 01/03  01:00:00,605.2388293440607,548.4203662618527,1153.6591956059135,4153173.1041812887,1794313.3185426695,180000.0,0.0,146007.52502587435,1979158.2356079787
 01/03  02:00:00,607.0604476283265,543.5048249185942,1150.5652725469208,4142034.9811689146,1776617.369706939,180000.0,0.0,146007.52502587435,1985716.0614313358
 01/03  03:00:00,571.2713907468594,557.3801379378631,1128.6515286847225,4063145.503265001,1826568.4965763069,180000.0,0.0,146007.52502587435,1856875.4566580541
 01/03  04:00:00,603.0930090311252,571.9070427093496,1175.0000517404749,4230000.186265709,1878865.3537536587,180000.0,0.0,146007.52502587435,1971433.282481411
 01/03  05:00:00,722.8085050308449,584.2738369374085,1307.0823419682533,4705496.431085713,1923385.8129746707,180000.0,0.0,146007.52502587435,2402409.0680804015
 01/03  06:00:00,855.1117018294436,594.6340833428699,1449.7457851723134,5219084.826620329,1960682.7000343315,180000.0,0.0,146007.52502587435,2889205.9292736812
 01/03  07:00:00,909.4266986490753,591.5976093767977,1501.024308025873,5403687.508893142,1949751.3937564716,180000.0,0.0,371250.84107188776,2861831.124604636
 01/03  08:00:00,767.5328471266325,593.139763156952,1360.6726102835846,4898421.397020904,1955303.147365027,180000.0,0.0,588481.549037213,2134949.812571663
 01/03  09:00:00,573.0074379840746,571.3288265627972,1144.336264546872,4119610.5523687387,1876783.77562607,180000.0,0.0,146007.52502587435,1878299.6250829406
 01/03  10:00:00,862.7721332722133,473.7305564143681,1336.502689686581,4811409.682871693,1525430.0030917253,180000.0,0.0,795325.5428238685,2277970.817387981
 01/03  11:00:00,803.4416013767075,409.5331207363422,1212.9747221130497,4366708.999606979,1294319.2346508321,180000.0,0.0,774552.1144665285,2092157.8994003825
 01/03  12:00:00,771.7401609781542,370.58414297959894,1142.3243039577533,4112367.4942479115,1154102.9147265563,180000.0,0.0,747843.4208642343,2012912.2374599143
 01/03  13:00:00,775.0199340731393,324.56416229385445,1099.584096366994,3958502.7469211775,988430.984257876,180000.0,0.0,730037.6251293716,2046027.000576165
 01/03  14:00:00,773.4029792000964,273.8529971905769,1047.2559763906734,3770121.515006424,805870.7898860768,180000.0,0.0,724102.3598844174,2047308.4896913117
 01/03  15:00:00,836.7848746474199,224.0749907138382,1060.8598653612582,3819095.515300529,626669.9665698175,180000.0,0.0,727069.9925068945,2272515.680679199
 01/03  16:00:00,796.0747086375433,192.9482996798243,989.0230083173676,3560482.8299425235,514613.8788473675,180000.0,0.0,146007.52502587435,2705854.2891115164
 01/03  17:00:00,1593.7356288834335,178.11546032371774,1771.8510892071513,6378663.921145745,461215.65716538386,180000.0,0.0,833904.7669160711,4881365.530214494
 01/03  18:00:00,1710.8645705287777,177.0026941197993,1887.867264648577,6796322.152734878,457209.69883127755,180000.0,0.0,1044606.6831119463,5071317.098505211
 01/03  19:00:00,1418.063893291456,260.115436141779,1678.1793294332351,6041445.585959647,756415.5701104045,180000.0,0.0,1350272.8432270898,3697561.3633779446
 01/03  20:00:00,981.4378032171701,281.4601873631235,1262.8979905802935,4546432.766089058,833256.6745072446,180000.0,0.0,499007.42546952784,2958296.6742577245
 01/03  21:00:00,1283.0241181266313,310.82676263429266,1593.8508807609242,5737863.170739327,938976.3454834535,180000.0,0.0,1474913.413371129,3037752.623288359
 01/03  22:00:00,1340.431028225561,344.0817663309485,1684.5127945565093,6064246.060403434,1058694.3587914144,180000.0,0.0,1698969.6763681513,3004019.5768634244
 01/03  23:00:00,931.615153387416,380.6199918960682,1312.2351452834841,4724046.523020543,1190231.9708258456,180000.0,0.0,1032736.1526220378,2214857.610976275
 01/03  24:00:00,729.0443677254784,416.2339854773221,1145.2783532028004,4123002.0715300823,1318442.3477183597,180000.0,0.0,439209.6281266138,2111812.626656843
 01/04  01:00:00,605.2388293440607,470.280884369206,1075.5197137132668,3871870.9693677602,1513011.1837291415,180000.0,0.0,146007.52502587435,1979158.2356079787
 01/04  02:00:00,607.0604476283265,464.01372997759086,1071.0741776059174,3855867.039381303,1490449.427919327,180000.0,0.0,146007.52502587435,1985716.0614313358
 01/04  03:00:00,571.2713907468594,477.79147562476453,1049.062866371624,3776626.3189378465,1540049.3122491525,180000.0,0.0,146007.52502587435,1856875.4566580541
 01/04  04:00:00,603.0930090311252,492.73638447360975,1095.829393504735,3944985.816617046,1593850.9841049952,180000.0,0.0,146007.52502587435,1971433.282481411
 01/04  05:00:00,722.8085050308449,505.353651332729,1228.1621563635738,4421383.762908867,1639273.1447978243,180000.0,0.0,146007.52502587435,2402409.0680804015
 01/04  06:00:00,942.8337675207085,502.71933798102737,1445.5531055017357,5203991.179806248,1629789.6167316982,180000.0,0.0,258184.0381555095,3092828.8526325994
 01/04  07:00:00,1082.548539658805,518.8290133277658,1601.3775529865707,5764959.190751655,1687784.4479799569,180000.0,0.0,820550.4201149237,3035770.173196627
 01/04  08:00:00,1093.8609016624073,514.7650804860494,1608.6259821484568,5791053.535734445,1673154.2897497783,180000.0,0.0,1323564.1496247957,2574648.20831287
 01/04  09:00:00,1157.2720507822858,463.3054111519326,1620.5774619342183,5834078.862963187,1487899.4801469573,180000.0,0.0,1406657.8630541551,2721001.89312822
 01/04  10:00:00,1158.9455396194494,348.7815706428136,1507.7271102622633,5427817.596944147,1075613.654314129,180000.0,0.0,1445237.0871463579,2694283.535915542
 01/04  11:00:00,1059.3523972385372,318.1617667108169,1377.514163949354,4959050.9902176745,965382.3601589408,180000.0,0.0,1406657.8630541551,2381331.0159153426
 01/04  12:00:00,1045.477331868826,274.7713950726078,1320.2487269414337,4752895.416989162,809177.022261388,180000.0,0.0,1350272.8432270898,2395936.630303478
 01/04  13:00:00,1639.7245640653791,226.45986877434717,1866.1844328397265,6718263.958223015,635255.5275876499,180000.0,0.0,1311693.6191348874,4577307.674542713
 01/04  14:00:00,952.3410457968012,186.2067102195454,1138.5477560163467,4098771.921658848,490344.1567903634,180000.0,0.0,868032.5420745579,2547555.3472493086
 01/04  15:00:00,1316.8865069324647,145.51916026389503,1462.4056671963597,5264660.4019068945,343868.97695002204,180000.0,0.0,727069.9925068945,4000881.55690536
 01/04  16:00:00,1082.0923993968995,120.11021251149977,1202.2026119083994,4327929.402870238,252396.76504139917,180000.0,0.0,747843.4208642343,3133682.080006839
 01/04  17:00:00,1585.234896971243,113.47617018559106,1698.711067156834,6115359.841764603,228514.2126681278,180000.0,0.0,833904.7669160711,4850762.895330608
 01/04  18:00:00,1654.1859405042458,143.63349791319914,1797.8194384174449,6472149.978302802,337080.5924875169,180000.0,0.0,1044606.6831119463,4867274.030416897
 01/04  19:00:00,1418.063893291456,191.74277718769957,1609.8066704791554,5795304.01372496,510273.9978757184,180000.0,0.0,1350272.8432270898,3697561.3633779446
 01/04  20:00:00,1680.9128596642488,182.70184756021163,1863.6147072244607,6709012.946008058,477726.6512167618,180000.0,0.0,2262819.8746388042,3712594.4282979313
 01/04  21:00:00,1544.9599787090117,206.73025369670765,1751.6902324057196,6306084.83666059,564228.9133081476,180000.0,0.0,2138179.3044947656,3317455.8302612924
 01/04  22:00:00,1138.4720067804471,267.6231163699735,1406.0951231504207,5061942.443341514,783443.2189319046,180000.0,0.0,1181117.783745894,2794818.992283272
 01/04  23:00:00,848.1524835912624,304.6261650986535,1152.7786486899158,4150003.1352836974,916654.1943551527,180000.0,0.0,811053.995722997,2136074.156609163
 01/04  24:00:00,582.7346164269669,341.8219214103915,924.5565378373585,3328403.5362144904,1050558.9170774093,180000.0,0.0,146007.52502587435,1878299.6250829406
 01/05  01:00:00,605.2388293440607,390.53600452230137,995.7748338663621,3584789.4019189035,1225929.616280285,180000.0,0.0,146007.52502587435,1979158.2356079787
 01/05  02:00:00,607.0604476283265,389.0129021912983,996.0733498196248,3585864.05935065,1220446.4478886737,180000.0,0.0,146007.52502587435,1985716.0614313358
 01/05  03:00:00,571.2713907468594,402.2915561340433,973.5629468809027,3504826.6087712497,1268249.6020825556,180000.0,0.0,146007.52502587435,1856875.4566580541
