Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,3878459.590422992,1519599.8047843734,180000.0,0.0,146007.52502587435,1979158.2356079787
 01/01  02:00:00,3930473.6057448434,1565055.994282868,180000.0,0.0,146007.52502587435,1985716.0614313358
 01/01  03:00:00,3877208.3487667134,1640631.342078019,180000.0,0.0,146007.52502587435,1856875.4566580541
 01/01  04:00:00,4055429.343084655,1704294.5105726041,180000.0,0.0,146007.52502587435,1971433.282481411
 01/01  05:00:00,4536749.05851608,1754638.4404050377,180000.0,0.0,146007.52502587435,2402409.0680804015
 01/01  06:00:00,5223966.205186594,1806035.5124147062,180000.0,0.0,220791.8671122978,2973950.1533731488
 01/01  07:00:00,5555814.422371965,1827907.3186310437,180000.0,0.0,596494.1571179013,2910558.7971628723
 01/01  08:00:00,4518898.818455374,1811202.4357911714,180000.0,0.0,440990.20770010015,2047019.2869171018
 01/01  09:00:00,3840205.8706531967,1597379.0939105283,180000.0,0.0,146007.52502587435,1878299.6250829406
 01/01  10:00:00,3477486.07170255,1362194.8173239378,180000.0,0.0,146007.52502587435,1756600.4097846197
 01/01  11:00:00,3194697.351721445,1190910.4275353327,180000.0,0.0,146007.52502587435,1652099.6480710024
 01/01  12:00:00,3978493.273450597,1020228.693929242,180000.0,0.0,747843.4208642343,2012912.2374599143
 01/01  13:00:00,3834034.3861552305,863962.6234919288,180000.0,0.0,730037.6251293716,2046027.000576165
 01/01  14:00:00,3675935.0961532574,711684.3710329102,180000.0,0.0,724102.3598844174,2047308.4896913117
 01/01  15:00:00,3754691.4527501063,562265.904019395,180000.0,0.0,727069.9925068945,2272515.680679199
 01/01  16:00:00,4525616.415046679,450083.77721784054,180000.0,0.0,747843.4208642343,3133682.080006839
 01/01  17:00:00,8626966.417338587,318110.25552792125,180000.0,0.0,1350272.84322709,6756405.351733781
 01/01  18:00:00,8103057.465540739,511552.92049495224,180000.0,0.0,1494203.02541723,5874112.847342113
 01/01  19:00:00,7810423.54500807,741485.1459471135,180000.0,0.0,2558099.320575278,4273643.269241472
 01/01  20:00:00,7851810.642372638,763931.6788174671,180000.0,0.0,2967632.6224771207,3864374.349223489
 01/01  21:00:00,7481878.562419408,899113.3283081576,180000.0,0.0,2801445.1956184017,3495099.2498964635
 01/01  22:00:00,6799857.024887017,1067252.8460725886,180000.0,0.0,2216821.568990409,3213220.1614435767
 01/01  23:00:00,4773529.527612679,1239714.975417981,180000.0,0.0,1032736.1526220378,2214857.610976275
 01/01  24:00:00,3672309.1679227883,1394464.5487857074,180000.0,0.0,146007.52502587435,1878299.6250829406
 01/02  01:00:00,3960895.7371961037,1602035.951557485,180000.0,0.0,146007.52502587435,1979158.2356079787
 01/02  02:00:00,3958066.562516599,1592648.9510546238,180000.0,0.0,146007.52502587435,1985716.0614313358
 01/02  03:00:00,3876667.397651269,1640090.3909625749,180000.0,0.0,146007.52502587435,1856875.4566580541
 01/02  04:00:00,4028089.8630615696,1676955.030549519,180000.0,0.0,146007.52502587435,1971433.282481411
 01/02  05:00:00,4635633.784684399,1698263.6231802204,180000.0,0.0,154020.13310656257,2549656.0033928505
