Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,3426568.675347299,1067708.88970868,180000.0,0.0,146007.52502587435,1979158.2356079787
 01/01  02:00:00,3453062.749515604,1087645.1380536288,180000.0,0.0,146007.52502587435,1985716.0614313358
 01/01  03:00:00,3394337.375276497,1157760.3685878033,180000.0,0.0,146007.52502587435,1856875.4566580541
 01/01  04:00:00,3567484.2667220216,1216349.4342099705,180000.0,0.0,146007.52502587435,1971433.282481411
 01/01  05:00:00,4049093.3513436457,1266982.7332326039,180000.0,0.0,146007.52502587435,2402409.0680804015
 01/01  06:00:00,4745399.979891598,1327469.28711971,180000.0,0.0,220791.8671122978,2973950.1533731488
 01/01  07:00:00,5088556.755941037,1360649.6522001163,180000.0,0.0,596494.1571179013,2910558.7971628723
 01/01  08:00:00,4077949.4708235804,1370253.0881593777,180000.0,0.0,440990.20770010015,2047019.2869171018
 01/01  09:00:00,3514219.593659751,1271392.8169170828,180000.0,0.0,146007.52502587435,1878299.6250829406
 01/01  10:00:00,3139941.729636995,1024650.4752583826,180000.0,0.0,146007.52502587435,1756600.4097846197
 01/01  11:00:00,2840519.6946367417,836732.7704506293,180000.0,0.0,146007.52502587435,1652099.6480710024
 01/01  12:00:00,3435007.760969748,656743.1814483922,0.0,0.0,747843.4208642343,2012912.2374599143
 01/01  13:00:00,3286788.101671806,496716.3390085044,0.0,0.0,730037.6251293716,2046027.000576165
 01/01  14:00:00,3130383.9385784003,346133.2134580532,0.0,0.0,724102.3598844174,2047308.4896913117
 01/01  15:00:00,3214606.866979468,202181.31824875652,0.0,0.0,727069.9925068945,2272515.680679199
 01/01  16:00:00,3995334.8482365757,99802.21040773774,0.0,0.0,747843.4208642343,3133682.080006839
 01/01  17:00:00,8316278.036153752,7421.87434308732,180000.0,0.0,1350272.84322709,6756405.351733781
 01/01  18:00:00,7693722.374396187,102217.82935040261,180000.0,0.0,1494203.02541723,5874112.847342113
 01/01  19:00:00,7312078.655312531,243140.25625157316,180000.0,0.0,2558099.320575278,4273643.269241472
 01/01  20:00:00,7365142.946301732,277263.9827465617,180000.0,0.0,2967632.6224771207,3864374.349223489
 01/01  21:00:00,6989028.415236624,406263.181125374,180000.0,0.0,2801445.1956184017,3495099.2498964635
 01/01  22:00:00,6301186.684603201,568582.5057887735,180000.0,0.0,2216821.568990409,3213220.1614435767
 01/01  23:00:00,4287393.204774668,753578.6525799709,180000.0,0.0,1032736.1526220378,2214857.610976275
 01/01  24:00:00,3207023.6243496696,929179.0052125889,180000.0,0.0,146007.52502587435,1878299.6250829406
 01/02  01:00:00,3507557.1199260065,1148697.3342873873,180000.0,0.0,146007.52502587435,1979158.2356079787
 01/02  02:00:00,3547387.5252765836,1181969.913814608,180000.0,0.0,146007.52502587435,1985716.0614313358
 01/02  03:00:00,3499239.13624401,1262662.1295553155,180000.0,0.0,146007.52502587435,1856875.4566580541
 01/02  04:00:00,3680537.2871086253,1329402.4545965742,180000.0,0.0,146007.52502587435,1971433.282481411
 01/02  05:00:00,4310931.732059,1373561.5705548213,180000.0,0.0,154020.13310656257,2549656.0033928505
 01/02  06:00:00,5054148.780827215,1369580.2997758328,180000.0,0.0,295576.2091987212,3165803.5995662194
 01/02  07:00:00,4519060.014868975,1364571.5818773897,180000.0,0.0,146007.52502587435,2787626.7585055633
 01/02  08:00:00,4635599.012742851,1457058.8960952999,180000.0,0.0,735972.8903743259,2222880.3382262248
 01/02  09:00:00,5579535.019470298,1340464.8587476725,180000.0,0.0,1406657.8630541551,2613892.6710346164
 01/02  10:00:00,5321164.461846642,1178053.0220607799,180000.0,0.0,1445237.0871463579,2485191.033071386
 01/02  11:00:00,4030656.7386201913,1034773.5608737612,180000.0,0.0,774552.1144665285,2015651.312190666
 01/02  12:00:00,3855166.67171548,896902.0921941248,180000.0,0.0,747843.4208642343,2012912.2374599143
 01/02  13:00:00,3734400.0736342333,764328.3109709317,180000.0,0.0,730037.6251293716,2046027.000576165
 01/02  14:00:00,3614040.903650881,649790.1785305338,180000.0,0.0,724102.3598844174,2047308.4896913117
 01/02  15:00:00,3766068.682070096,573643.1333393847,180000.0,0.0,727069.9925068945,2272515.680679199
 01/02  16:00:00,4617531.301394401,541998.6635655627,180000.0,0.0,747843.4208642343,3133682.080006839
 01/02  17:00:00,5331683.902597163,601110.6251279421,180000.0,0.0,146007.52502587435,4382387.7855935525
 01/02  18:00:00,6807677.78184394,672608.3960286557,180000.0,0.0,1044606.6831119463,4867274.030416897
 01/02  19:00:00,5699972.565612743,860017.9139125871,180000.0,0.0,1049206.5136767859,3553552.328779162
 01/02  20:00:00,7038631.997149374,807345.7023580775,180000.0,0.0,2262819.8746388042,3712594.4282979313
 01/02  21:00:00,6741741.506443322,744889.1279208933,180000.0,0.0,2138179.3044947656,3572452.2854312784
 01/02  22:00:00,6737820.673437063,944011.2248548601,180000.0,0.0,2216821.568990409,3274425.43121135
 01/02  23:00:00,3490392.881150866,1158440.7740207799,180000.0,0.0,146007.52502587435,1899723.7935078272
 01/02  24:00:00,3557471.6475652163,1279627.0284281357,180000.0,0.0,146007.52502587435,1878299.6250829406
 01/03  01:00:00,3821463.9617899363,1462604.1761513178,180000.0,0.0,146007.52502587435,1979158.2356079787
 01/03  02:00:00,3810453.764339582,1445036.152877606,180000.0,0.0,146007.52502587435,1985716.0614313358
 01/03  03:00:00,3712746.1280112504,1476169.1213225566,180000.0,0.0,146007.52502587435,1856875.4566580541
 01/03  04:00:00,3858721.396822757,1507586.5643107058,180000.0,0.0,146007.52502587435,1971433.282481411
 01/03  05:00:00,4316522.87171416,1534412.2536031175,180000.0,0.0,146007.52502587435,2402409.0680804015
 01/03  06:00:00,4818648.961221784,1560246.834635787,180000.0,0.0,146007.52502587435,2889205.9292736812
 01/03  07:00:00,5009412.249438199,1555476.134301528,180000.0,0.0,371250.84107188776,2861831.124604636
 01/03  08:00:00,4520058.84252526,1576940.5928693826,180000.0,0.0,588481.549037213,2134949.812571663
 01/03  09:00:00,3773218.948957953,1530392.1722152845,180000.0,0.0,146007.52502587435,1878299.6250829406
 01/03  10:00:00,4554685.594904865,1268705.915124897,180000.0,0.0,795325.5428238685,2277970.817387981
 01/03  11:00:00,4145385.2084340085,1072995.4434778614,180000.0,0.0,774552.1144665285,2092157.8994003825
 01/03  12:00:00,3719284.7157587144,896020.1362373593,45000.0,0.0,747843.4208642343,2012912.2374599143
 01/03  13:00:00,3500891.355529185,710819.5928658831,0.0,0.0,730037.6251293716,2046027.000576165
 01/03  14:00:00,3323477.1179760387,539226.3928556917,0.0,0.0,724102.3598844174,2047308.4896913117
 01/03  15:00:00,3389857.9770562006,377432.4283254887,0.0,0.0,727069.9925068945,2272515.680679199
 01/03  16:00:00,3147801.83806848,281932.8869733241,0.0,0.0,146007.52502587435,2705854.2891115164
 01/03  17:00:00,6132176.313192466,259728.04921210592,135000.0,0.0,833904.7669160711,4881365.530214494
 01/03  18:00:00,6535988.932910285,196876.47900668578,180000.0,0.0,1044606.6831119463,5071317.098505211
 01/03  19:00:00,5693237.717713027,408207.7018637852,180000.0,0.0,1350272.8432270898,3697561.3633779446
 01/03  20:00:00,4190556.716728228,477380.62514641514,180000.0,0.0,499007.42546952784,2958296.6742577245
 01/03  21:00:00,5358802.321030843,559915.4957749695,180000.0,0.0,1474913.413371129,3037752.623288359
 01/03  22:00:00,5661523.975496266,655972.2738842468,180000.0,0.0,1698969.6763681513,3004019.5768634244
 01/03  23:00:00,4305651.0396142565,771836.4874195593,180000.0,0.0,1032736.1526220378,2214857.610976275
 01/03  24:00:00,3694412.0519669554,889852.328155233,180000.0,0.0,439209.6281266138,2111812.626656843
 01/04  01:00:00,3414028.218900048,1055168.4332614297,180000.0,0.0,146007.52502587435,1979158.2356079787
 01/04  02:00:00,3405558.903003653,1040141.2915416777,180000.0,0.0,146007.52502587435,1985716.0614313358
 01/04  03:00:00,3305406.6826942875,1068829.6760055937,180000.0,0.0,146007.52502587435,1856875.4566580541
 01/04  04:00:00,3439050.9275971744,1087916.095085123,180000.0,0.0,146007.52502587435,1971433.282481411
 01/04  05:00:00,3883144.8518727273,1101034.2337616852,180000.0,0.0,146007.52502587435,2402409.0680804015
 01/04  06:00:00,4641727.480942404,1067525.9178678528,180000.0,0.0,258184.0381555095,3092828.8526325994
 01/04  07:00:00,5178913.327514468,1101738.5847427703,180000.0,0.0,820550.4201149237,3035770.173196627
 01/04  08:00:00,5186421.365970365,1068522.1199856992,180000.0,0.0,1323564.1496247957,2574648.20831287
 01/04  09:00:00,5172086.680547545,825907.2977313164,180000.0,0.0,1406657.8630541551,2721001.89312822
 01/04  10:00:00,4885077.25348797,532873.3108579514,180000.0,0.0,1445237.0871463579,2694283.535915542
 01/04  11:00:00,4356385.059156183,497716.42909744894,45000.0,0.0,1406657.8630541551,2381331.0159153426
 01/04  12:00:00,4163271.8302112375,399553.4354834639,0.0,0.0,1350272.8432270898,2395936.630303478
 01/04  13:00:00,6188447.41067761,285438.9800422448,0.0,0.0,1311693.6191348874,4577307.674542713
 01/04  14:00:00,3617207.1286937324,188779.3638252486,0.0,0.0,868032.5420745579,2547555.3472493086
 01/04  15:00:00,4815044.896213215,74253.47125634301,0.0,0.0,727069.9925068945,4000881.55690536
 01/04  16:00:00,3903463.9066138994,7931.268785061307,0.0,0.0,747843.4208642343,3133682.080006839
 01/04  17:00:00,5811205.506056394,14359.876959920264,90000.0,0.0,833904.7669160711,4850762.895330608
 01/04  18:00:00,6203319.7944578435,68250.40864255854,180000.0,0.0,1044606.6831119463,4867274.030416897
 01/04  19:00:00,5452522.25903482,167492.24318557812,180000.0,0.0,1350272.8432270898,3697561.3633779446
 01/04  20:00:00,6364591.200601859,133304.905810562,180000.0,0.0,2262819.8746388042,3712594.4282979313
 01/04  21:00:00,5952889.733301637,211033.80994919396,180000.0,0.0,2138179.3044947656,3317455.8302612924
 01/04  22:00:00,4683299.642267606,404800.4178579964,180000.0,0.0,1181117.783745894,2794818.992283272
 01/04  23:00:00,3763898.95593811,530550.0150095662,180000.0,0.0,811053.995722997,2136074.156609163
 01/04  24:00:00,2943365.4207392586,665520.8016021781,180000.0,0.0,146007.52502587435,1878299.6250829406
 01/05  01:00:00,3197093.4361087,838233.6504700813,180000.0,0.0,146007.52502587435,1979158.2356079787
 01/05  02:00:00,3234851.2521838215,869433.6407218461,180000.0,0.0,146007.52502587435,1985716.0614313358
 01/05  03:00:00,3173352.838327134,936775.83163844,180000.0,0.0,146007.52502587435,1856875.4566580541
 01/05  04:00:00,3342593.3473587595,991458.5148467084,180000.0,0.0,146007.52502587435,1971433.282481411
 01/05  05:00:00,3821682.75751556,1039572.1394045183,180000.0,0.0,146007.52502587435,2402409.0680804015
 01/05  06:00:00,4348172.786388147,1089770.6598021493,180000.0,0.0,146007.52502587435,2889205.9292736812
 01/05  07:00:00,5196163.523103303,1118988.7803316046,180000.0,0.0,820550.4201149237,3035770.173196627
 01/05  08:00:00,4999021.855587689,1115962.391937301,180000.0,0.0,1176666.3348121783,2486706.2407912086
 01/05  09:00:00,4597377.08707466,950875.366313379,180000.0,0.0,932578.5516134351,2495403.542513992
 01/05  10:00:00,4648961.951572057,759668.2307282892,180000.0,0.0,1282759.2010657354,2393851.200209914
 01/05  11:00:00,3725330.8296586676,615001.2888341614,45000.0,0.0,932578.5516134351,2107071.238121835
 01/05  12:00:00,3269127.1890185,490862.60949714517,0.0,0.0,747843.4208642343,2012912.2374599143
 01/05  13:00:00,3156725.1034486885,366653.34078538703,0.0,0.0,730037.6251293716,2046027.000576165
 01/05  14:00:00,3015916.300354019,231665.57523367179,0.0,0.0,724102.3598844174,2047308.4896913117
 01/05  15:00:00,3113755.112409618,101329.56367890685,0.0,0.0,727069.9925068945,2272515.680679199
 01/05  16:00:00,4008418.9376433743,5777.07772093306,0.0,0.0,747843.4208642343,3240791.302100442
 01/05  17:00:00,5847875.522765355,0.0,90000.0,0.0,833904.7669160711,4901792.788999489
 01/05  18:00:00,6293208.501577769,0.0,180000.0,0.0,1044606.6831119463,5025413.146179382
 01/05  19:00:00,5388024.550942005,102994.53509276285,180000.0,0.0,1350272.8432270898,3697561.3633779446
 01/05  20:00:00,6696306.96410739,90278.94598095828,180000.0,0.0,2615226.2485579625,3734929.7777139083
 01/05  21:00:00,6771815.677255933,189050.4431446828,180000.0,0.0,2801445.1956184017,3495099.2498964635
 01/05  22:00:00,6067923.804754901,335319.6259404714,180000.0,0.0,2216821.568990409,3213220.1614435767
 01/05  23:00:00,5240416.374255924,501132.45038124383,180000.0,0.0,1923025.9393651742,2530037.1959131216
 01/05  24:00:00,3492545.6244927235,687985.9006810009,180000.0,0.0,439209.6281266138,2111812.626656843
 01/06  01:00:00,3356050.639746139,917545.7806140917,180000.0,0.0,173383.9359682258,2031426.8981590557
 01/06  02:00:00,3326066.732768521,960649.1213065457,180000.0,0.0,146007.52502587435,1985716.0614313358
 01/06  03:00:00,3275950.0449021533,1040540.299626606,180000.0,0.0,146007.52502587435,1856875.4566580541
 01/06  04:00:00,3452570.245884094,1102602.6747851903,180000.0,0.0,146007.52502587435,1971433.282481411
 01/06  05:00:00,3930948.3801230723,1148837.7620120305,180000.0,0.0,146007.52502587435,2402409.0680804015
 01/06  06:00:00,4602812.9287842335,1175544.144707169,180000.0,0.0,220791.8671122978,2973950.1533731488
 01/06  07:00:00,4927634.972438088,1189222.515978844,180000.0,0.0,596494.1571179013,2910558.7971628723
 01/06  08:00:00,5407861.365714249,1021668.8933245174,180000.0,0.0,1323564.1496247957,2834770.604825907
 01/06  09:00:00,5258086.1493988875,959434.8760120989,180000.0,0.0,1406657.8630541551,2669971.999459339
 01/06  10:00:00,4981631.975299038,836186.0126868822,180000.0,0.0,1445237.0871463579,2485191.033071386
 01/06  11:00:00,3691262.400474666,738044.699901942,135000.0,0.0,774552.1144665285,2015651.312190666
 01/06  12:00:00,3419649.9894432602,563711.5612990416,0.0,0.0,747843.4208642343,2089418.8246696312
 01/06  13:00:00,3275347.2334254733,485275.4707621716,0.0,0.0,730037.6251293716,2046027.000576165
 01/06  14:00:00,3154643.169481824,370392.4443614768,0.0,0.0,724102.3598844174,2047308.4896913117
 01/06  15:00:00,3276168.116001724,263742.56727101206,0.0,0.0,727069.9925068945,2272515.680679199
 01/06  16:00:00,4143169.8246059166,202637.18677707875,45000.0,0.0,747843.4208642343,3133682.080006839
 01/06  17:00:00,6100958.135905883,214112.50680940875,180000.0,0.0,833904.7669160711,4850762.895330608
 01/06  18:00:00,7821046.058397019,234018.93953248503,180000.0,0.0,1943799.367722514,5418871.81744243
 01/06  19:00:00,7413682.97600689,345911.8383590806,180000.0,0.0,2558099.320575278,4273643.269241472
 01/06  20:00:00,7448432.154980887,366389.4984914516,180000.0,0.0,2967632.6224771207,3864374.349223489
 01/06  21:00:00,7028161.745175956,454734.6023698825,180000.0,0.0,2801445.1956184017,3495099.2498964635
