Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,605.2388293440607,346.5858026968556,951.8246320409164,3426568.675347299,1067708.88970868,180000.0,0.0,146007.52502587435,1979158.2356079787
 01/01  02:00:00,607.0604476283265,352.1236494593413,959.1840970876679,3453062.749515604,1087645.1380536288,180000.0,0.0,146007.52502587435,1985716.0614313358
 01/01  03:00:00,571.2713907468594,371.6001023855009,942.8714931323603,3394337.375276497,1157760.3685878033,180000.0,0.0,146007.52502587435,1856875.4566580541
 01/01  04:00:00,603.0930090311252,387.8748428361029,990.9678518672282,3567484.2667220216,1216349.4342099705,180000.0,0.0,146007.52502587435,1971433.282481411
 01/01  05:00:00,722.8085050308449,401.93964812016776,1124.7481531510125,4049093.3513436457,1266982.7332326039,180000.0,0.0,146007.52502587435,2402409.0680804015
 01/01  06:00:00,899.4251924366356,418.74146864436386,1318.1666610809993,4745399.979891598,1327469.28711971,180000.0,0.0,220791.8671122978,2973950.1533731488
 01/01  07:00:00,985.5297510391448,427.95823672225447,1413.4879877613992,5088556.755941037,1360649.6522001163,180000.0,0.0,596494.1571179013,2910558.7971628723
 01/01  08:00:00,702.1378840733896,430.62585782204945,1132.7637418954391,4077949.4708235804,1370253.0881593777,180000.0,0.0,440990.20770010015,2047019.2869171018
 01/01  09:00:00,573.0074379840746,403.16467136585635,976.1721093499309,3514219.593659751,1271392.8169170828,180000.0,0.0,146007.52502587435,1878299.6250829406
 01/01  10:00:00,537.580903994059,334.6251320162174,872.2060360102764,3139941.729636995,1024650.4752583826,180000.0,0.0,146007.52502587435,1756600.4097846197
 01/01  11:00:00,506.6074789405868,282.42576956961926,789.0332485102061,2840519.6946367417,836732.7704506293,180000.0,0.0,146007.52502587435,1652099.6480710024
 01/01  12:00:00,771.7401609781542,182.4286615134423,954.1688224915965,3435007.760969748,656743.1814483922,0.0,0.0,747843.4208642343,2012912.2374599143
 01/01  13:00:00,775.0199340731393,137.97676083569567,912.996694908835,3286788.101671806,496716.3390085044,0.0,0.0,730037.6251293716,2046027.000576165
 01/01  14:00:00,773.4029792000964,96.1481148494592,869.5510940495557,3130383.9385784003,346133.2134580532,0.0,0.0,724102.3598844174,2047308.4896913117
 01/01  15:00:00,836.7848746474199,56.16147729132125,892.9463519387411,3214606.866979468,202181.31824875652,0.0,0.0,727069.9925068945,2272515.680679199
