Date/Time,Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,1780432.3134066893,229824.9804261073,180000.0,0.0,251435.183403411,986745.2883818138
 01/01  02:00:00,1809731.7196839727,262282.7610323866,180000.0,0.0,251435.183403411,983586.9140528179
 01/01  03:00:00,1828038.0795908205,283747.4952682306,180000.0,0.0,251435.183403411,980428.5397238217
 01/01  04:00:00,1841297.100986456,300164.8909928622,180000.0,0.0,251435.183403411,977270.1653948259
 01/01  05:00:00,1854217.80447026,316243.96880566183,180000.0,0.0,251435.183403411,974111.7910658299
 01/01  06:00:00,4159463.46107132,893632.4651054487,180000.0,0.0,337128.39897151233,2642185.339076354
 01/01  07:00:00,3581108.8482640972,744694.7314196535,180000.0,0.0,1282832.56838475,1272821.9801588785
 01/01  08:00:00,4514953.854060177,662586.9224393643,180000.0,0.0,1939642.8433977421,1634843.3647308499
 01/01  09:00:00,21339042.301685587,648844.735168151,180000.0,0.0,2421987.889110408,17993207.798723403
 01/01  10:00:00,12644413.387376344,545823.8070697247,180000.0,0.0,1744652.2930032602,10093329.632662706
 01/01  11:00:00,3359315.225263873,481321.9507524524,180000.0,0.0,1336711.5362569096,1297947.152465427
 01/01  12:00:00,2812322.989001945,439006.0686658047,180000.0,0.0,944164.770331176,1205969.4778760436
 01/01  13:00:00,3061316.197606787,371946.55253259314,180000.0,0.0,1086559.1854218834,1388264.321949174
 01/01  14:00:00,5543849.015679144,236022.98317837936,180000.0,0.0,1906289.1966197384,3189869.542986485
 01/01  15:00:00,3007280.1420386746,218396.89216283124,180000.0,0.0,1252044.586743516,1325171.370237785
 01/01  16:00:00,2621686.818251951,224483.9212908357,180000.0,0.0,949296.100604715,1233360.6586532637
 01/01  17:00:00,2823002.8503024136,257243.22921143693,180000.0,0.0,1062185.366622573,1268876.2031051042
 01/01  18:00:00,5127453.017307117,335507.701303298,180000.0,0.0,2667008.9096718957,1838419.148413918
 01/01  19:00:00,5427695.932586558,315607.84354921116,180000.0,0.0,3104454.8154910947,1686569.8779251105
 01/01  20:00:00,5914271.464558681,334234.48750674224,180000.0,0.0,3098040.6526491717,2114871.411844109
 01/01  21:00:00,7884544.743547343,0.0,180000.0,0.0,4343671.076550763,3098898.7894144584
 01/01  22:00:00,30041799.243813716,107508.10207237914,180000.0,0.0,3679163.806127463,25772848.63071143
 01/01  23:00:00,5689854.393378842,82506.31611686226,180000.0,0.0,2681120.067924128,2484253.131755733
 01/01  24:00:00,1752865.7599425358,150159.69088684826,180000.0,0.0,251435.183403411,989903.6627108096
 01/02  01:00:00,1737674.480157311,187067.1471767289,180000.0,0.0,251435.183403411,986745.2883818138
 01/02  02:00:00,1762719.6616528672,215270.7030012811,180000.0,0.0,251435.183403411,983586.9140528179
 01/02  03:00:00,1779940.679212287,235650.09488969707,180000.0,0.0,251435.183403411,980428.5397238217
 01/02  04:00:00,1792852.808704831,251720.5987112372,180000.0,0.0,251435.183403411,977270.1653948259
 01/02  05:00:00,1801915.8026091375,263941.9669445394,180000.0,0.0,251435.183403411,974111.7910658299
 01/02  06:00:00,2358673.8363128006,846609.6039255551,180000.0,0.0,251435.183403411,974111.7910658299
 01/02  07:00:00,3507272.6776730074,670858.5608285636,180000.0,0.0,1282832.56838475,1272821.9801588785
 01/02  08:00:00,4733460.850522429,577744.0081086253,180000.0,0.0,2278310.641451316,1599525.4774702669
 01/02  09:00:00,4142923.128376206,523836.4816143586,180000.0,0.0,1879349.7126836586,1464735.0553945627
 01/02  10:00:00,3657293.315453831,487329.5508423221,180000.0,0.0,1557358.7380190867,1351997.37195177
 01/02  11:00:00,3787205.838920613,444322.3637690315,180000.0,0.0,1698470.320541409,1401078.5688210886
 01/02  12:00:00,3692149.136155337,406801.42648057453,180000.0,0.0,1636894.357258941,1425270.6802869004
 01/02  13:00:00,2863622.0556195513,399743.9339856332,180000.0,0.0,918508.118963481,1330823.8649673003
 01/02  14:00:00,2711663.649625768,362409.4705747032,180000.0,0.0,913376.7886899419,1224210.0974665808
 01/02  15:00:00,2691847.314284901,347229.31422729493,180000.0,0.0,918508.118963481,1214442.5881995829
 01/02  16:00:00,2738499.516449256,341296.61948814103,180000.0,0.0,949296.100604715,1233360.6586532637
 01/02  17:00:00,5290955.361163969,312418.1422641656,180000.0,0.0,1266155.7449957482,3477683.422540756
 01/02  18:00:00,4351827.176856935,344726.5985812314,180000.0,0.0,1860107.2241578875,1860476.096199812
 01/02  19:00:00,3673362.9533603997,321943.6099518768,180000.0,0.0,1677944.999447253,1352410.9483401286
 01/02  20:00:00,4833941.101765579,310678.1486028281,180000.0,0.0,2691382.7284712056,1464755.3121328885
 01/02  21:00:00,5216881.217076132,0.0,180000.0,0.0,3227606.742056031,1547299.5974379815
 01/02  22:00:00,5904864.653726373,0.0,180000.0,0.0,3679163.806127463,1743422.142696465
 01/02  23:00:00,4587267.093251131,0.0,180000.0,0.0,2681120.067924128,1464172.1477448838
 01/02  24:00:00,1628289.032717244,25582.96366155632,180000.0,0.0,251435.183403411,989903.6627108096
 01/03  01:00:00,1600716.0919706044,50108.75899002234,180000.0,0.0,251435.183403411,986745.2883818138
 01/03  02:00:00,1614091.9662343112,66643.00758272535,180000.0,0.0,251435.183403411,983586.9140528179
 01/03  03:00:00,1624678.2501794426,80387.66585685272,180000.0,0.0,251435.183403411,980428.5397238217
 01/03  04:00:00,1632251.2860058448,91119.07601225105,180000.0,0.0,251435.183403411,977270.1653948259
 01/03  05:00:00,1637738.023137677,99764.18747307909,180000.0,0.0,251435.183403411,974111.7910658299
 01/03  06:00:00,2292089.085478076,645079.925017006,180000.0,0.0,337128.39897151233,1023363.5035715532
 01/03  07:00:00,2172081.732903363,493352.7986286514,180000.0,0.0,381001.2728102707,1016968.0931636256
 01/03  08:00:00,1948145.8078532442,432084.6125757992,180000.0,0.0,251435.183403411,986745.2883818138
 01/03  09:00:00,2373984.6163518773,390078.5863231417,180000.0,0.0,613193.9676879107,1095710.1836571994
 01/03  10:00:00,2810645.089034706,356970.3154718596,180000.0,0.0,995478.073066566,1197589.0458556279
 01/03  11:00:00,2744389.3100089007,331286.23613764136,180000.0,0.0,974952.7519724101,1194815.7361097655
 01/03  12:00:00,2681575.41174715,308258.49141101,180000.0,0.0,944164.770331176,1205969.4778760436
 01/03  13:00:00,2777140.5525994715,313262.4309655537,180000.0,0.0,918508.118963481,1330823.8649673003
 01/03  14:00:00,2538254.9823403656,279000.80328930076,90000.0,0.0,913376.7886899419,1224210.0974665808
 01/03  15:00:00,2432586.584183124,267968.5841255176,0.0,0.0,918508.118963481,1214442.5881995829
 01/03  16:00:00,2620418.8928749557,268215.99591384013,135000.0,0.0,949296.100604715,1233360.6586532637
 01/03  17:00:00,3937996.528147083,255241.1245285888,180000.0,0.0,1470126.1233689236,1977931.2288862711
 01/03  18:00:00,7816382.400641628,239919.76760530772,180000.0,0.0,2396331.237742713,4893614.1373756025
 01/03  19:00:00,5650260.660915456,224751.11292267786,180000.0,0.0,3104454.8154910947,1999991.3368805419
 01/03  20:00:00,5716442.238880997,228320.88501152658,180000.0,0.0,3504698.5768271373,1616297.864483676
 01/03  21:00:00,6095083.62517343,0.0,180000.0,0.0,3971649.631719186,1681459.1158721233
 01/03  22:00:00,4514643.462308075,0.0,180000.0,0.0,2534877.1551282657,1497487.602277364
 01/03  23:00:00,4010120.755998929,0.0,180000.0,0.0,2196209.357074692,1371936.521342118
 01/03  24:00:00,1854323.6777846334,13356.734748096384,180000.0,0.0,420769.082430198,1058830.637664872
 01/04  01:00:00,1599371.702585416,48764.36960483396,180000.0,0.0,251435.183403411,986745.2883818138
 01/04  02:00:00,1628109.6832657855,80660.72461419975,180000.0,0.0,251435.183403411,983586.9140528179
 01/04  03:00:00,1654117.4315558122,109826.84723322219,180000.0,0.0,251435.183403411,980428.5397238217
 01/04  04:00:00,1694533.1282418922,134197.90704532238,180000.0,0.0,251435.183403411,996473.1765978017
 01/04  05:00:00,1717077.655788368,155149.83298095228,180000.0,0.0,253744.28202650353,995756.6795855552
 01/04  06:00:00,3406044.5018715514,719127.3593059189,180000.0,0.0,379975.00675556296,2020424.8778920653
 01/04  07:00:00,3776565.1650689407,564362.7049015353,180000.0,0.0,769699.5410308499,2161743.35083574
 01/04  08:00:00,3342627.2747990033,506738.25595337915,180000.0,0.0,1264872.9124273635,1293135.3829260403
 01/04  09:00:00,3604857.920235437,453336.57870447886,180000.0,0.0,1517590.9283991593,1358928.5344481727
 01/04  10:00:00,2878551.875094685,424877.10153183865,180000.0,0.0,995478.073066566,1197589.0458556279
 01/04  11:00:00,2818244.4061468067,405141.3322755475,180000.0,0.0,974952.7519724101,1194815.7361097655
 01/04  12:00:00,2765504.999699997,392188.0793638563,180000.0,0.0,944164.770331176,1205969.4778760436
 01/04  13:00:00,2881401.3394737826,417523.21783986443,180000.0,0.0,918508.118963481,1330823.8649673003
 01/04  14:00:00,2734516.706037861,385262.52698679594,180000.0,0.0,913376.7886899419,1224210.0974665808
 01/04  15:00:00,4048525.026011033,372053.590465343,180000.0,0.0,1919117.522303586,1545686.6203475618
 01/04  16:00:00,3723092.141176965,382763.7160554635,180000.0,0.0,1647157.017806019,1478625.2696123463
 01/04  17:00:00,4037273.8266463676,386212.28757201065,180000.0,0.0,1878066.8801152739,1538296.6075957837
