Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,380.7242591612728,213.63555813954574,594.3598173008186,2139695.3422829467,589088.0093023647,180000.0,0.0,251435.183403411,986745.2883818138
 01/01  02:00:00,379.8469329587739,218.92227942798704,598.769212386761,2155569.164592339,608120.2059407532,180000.0,0.0,251435.183403411,983586.9140528179
 01/01  03:00:00,378.96960675627497,224.6825941146336,603.6522008709085,2173147.923135271,628857.3388126809,180000.0,0.0,251435.183403411,980428.5397238217
 01/01  04:00:00,378.09228055377605,227.96795420902214,606.0602347627982,2181816.8451460735,640684.6351524796,180000.0,0.0,251435.183403411,977270.1653948259
 01/01  05:00:00,377.21495435127724,230.53108895907155,607.7460433103488,2187885.7559172558,649911.9202526575,180000.0,0.0,251435.183403411,974111.7910658299
 01/01  06:00:00,857.1752766571863,329.0,1186.1752766571863,4270230.99596587,1004400.0,180000.0,0.0,337128.39897151233,2642185.339076354
 01/01  07:00:00,737.8928102345677,329.0,1066.8928102345676,3840814.1168444436,1004400.0,180000.0,0.0,1282832.56838475,1272821.9801588785
 01/01  08:00:00,1020.1019254502257,329.0,1349.1019254502257,4856766.931620812,1004400.0,180000.0,0.0,1939642.8433977421,1634843.3647308499
 01/01  09:00:00,5697.2771018103995,328.6980167274058,6025.9751185378045,21693510.426736094,1003312.8602186608,180000.0,0.0,2421987.889110408,17993207.798723403
 01/01  10:00:00,3310.7193278629497,314.13236009562934,3624.851687958579,13049466.076650882,950876.4963442655,180000.0,0.0,1744652.2930032602,10093329.632662706
 01/01  11:00:00,749.4425762531723,279.63701352050396,1029.0795897736764,3704686.523185235,826693.248673814,180000.0,0.0,1336711.5362569096,1297947.152465427
 01/01  12:00:00,609.2547000933723,258.1965356428075,867.4512357361798,3122824.4486502474,749507.5283141069,180000.0,0.0,944164.770331176,1205969.4778760436
 01/01  13:00:00,697.0471236317205,255.84322852523405,952.8903521569546,3430405.267765037,741035.6226908425,180000.0,0.0,1086559.1854218834,1388264.321949174
 01/01  14:00:00,1424.3961201391012,220.11134977620128,1644.5074699153029,5920226.89169509,612400.8591943246,180000.0,0.0,1906289.1966197384,3189869.542986485
 01/01  15:00:00,724.6897916321786,217.90300540410038,942.5927970362791,3393334.0693306047,604450.8194547615,180000.0,0.0,1252044.586743516,1325171.370237785
 01/01  16:00:00,615.8896936003098,230.40006326627133,846.2897568665811,3046643.124719692,649440.2277585769,180000.0,0.0,949296.100604715,1233360.6586532637
 01/01  17:00:00,662.7110058586046,242.73065337604805,905.4416592346527,3259589.973244749,693830.352153773,180000.0,0.0,1062185.366622573,1268876.2031051042
