Date/Time,Whole Building:Facility Total Building Electricity Demand Rate [W](Hourly),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](Hourly),Electricity:Facility [J](Hourly),Fans:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),Heating:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly)
 01/01  01:00:00,380.7242591612728,107.55315257431658,488.2774117355894,1757798.6822481218,207191.34926753968,180000.0,0.0,251435.183403411,986745.2883818138
 01/01  02:00:00,379.8469329587739,124.52779050199868,504.37472346077254,1815749.0044587813,268300.04580719525,180000.0,0.0,251435.183403411,983586.9140528179
 01/01  03:00:00,378.96960675627497,128.85401284322492,507.82361959949986,1828165.0305581996,283874.44623560976,180000.0,0.0,251435.183403411,980428.5397238217
 01/01  04:00:00,378.09228055377605,132.67940023735827,510.77168079113426,1838778.0508480836,297645.8408544897,180000.0,0.0,251435.183403411,977270.1653948259
 01/01  05:00:00,377.21495435127724,136.5576226049861,513.7725769562634,1849581.2770425482,311607.44137795,180000.0,0.0,251435.183403411,974111.7910658299
 01/01  06:00:00,857.1752766571863,295.56583139165673,1152.741108048843,4149867.988975835,884036.9930099642,180000.0,0.0,337128.39897151233,2642185.339076354
 01/01  07:00:00,737.8928102345677,252.7588885123064,990.6516987468741,3566346.1154887467,729931.998644303,180000.0,0.0,1282832.56838475,1272821.9801588785
 01/01  08:00:00,1020.1019254502257,229.2883546547178,1249.3902801049435,4497805.008377796,645438.076756984,180000.0,0.0,1939642.8433977421,1634843.3647308499
 01/01  09:00:00,5697.2771018103995,232.17261675965295,5929.449718570051,21346018.986852184,655821.4203347507,180000.0,0.0,2421987.889110408,17993207.798723403
 01/01  10:00:00,3310.7193278629497,207.1491828752578,3517.868510738208,12664326.638657548,565737.058350928,180000.0,0.0,1744652.2930032602,10093329.632662706
 01/01  11:00:00,749.4425762531723,190.1648653761011,939.6074416292734,3382586.7898653843,504593.5153539639,180000.0,0.0,1336711.5362569096,1297947.152465427
 01/01  12:00:00,609.2547000933723,184.61338567974454,793.8680857731168,2857925.108783221,484608.1884470804,180000.0,0.0,944164.770331176,1205969.4778760436
 01/01  13:00:00,697.0471236317205,183.27677077810208,880.3238944098225,3169166.019875361,479796.3748011674,180000.0,0.0,1086559.1854218834,1388264.321949174
